lon,lat,locacion,yacimiento,administrado,etapa,estatus,area_m2,evaluaciones,puntos_exceden,anio_supervision,estado_locacion,departamento,provincia,distrito
-81.14349,-4.19812,PB259,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.12198,-4.2024,PB260,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.14644,-4.19609,PB261,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.14492,-4.19716,PB262,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.14219,-4.19647,PB263,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Con afectación,118.11,Unica evaluacion,2,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.14219,-4.19647,PB35,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Con afectación,118.11,Unica evaluacion,2,,Por definir,PIURA,TALARA,LOS ORGANOS
-81.13248,-4.21196,PB265,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.1343,-4.21646,PB267,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.13084,-4.2182,PB268,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Con afectación,92.3,Unica evaluacion,1,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.12645,-4.21599,PB271,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.12977,-4.20652,PB272,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Con afectación,100.0,Unica evaluacion,1,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.12602,-4.19687,PB275,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.12995,-4.21457,PB280,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.12519,-4.19352,PB281,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.12297,-4.21728,PB282,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.12953,-4.20209,PB286,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.12203,-4.19156,PB287,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.12733,-4.21939,PB288,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.12567,-4.19292,PB291,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.12713,-4.21238,PB292,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.12038,-4.1951,PB294,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,En ejecución,0.0,Unica evaluacion,,,Planificado,PIURA,TALARA,LOS ORGANOS
-81.13694,-4.19372,PB9723,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.13686,-4.19605,PB9731,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.12962,-4.19288,PB9741,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,En ejecución,0.0,Unica evaluacion,,,Planificado,PIURA,TALARA,LOS ORGANOS
-81.13849,-4.18976,PB9743,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.13688,-4.18617,PB9744,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.13798,-4.1942,PB10148,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.13553,-4.19232,PB10151,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.14372,-4.1938,PB10154,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.1382,-4.19232,PB10624,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.13552,-4.19604,PB10146,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,En ejecución,0.0,Unica evaluacion,,,Planificado,PIURA,TALARA,LOS ORGANOS
-81.13552,-4.19604,PB23,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.10921,-4.20108,EA1208,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.11692,-4.21102,EA1806,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.1184,-4.21491,EA1861,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.11153,-4.20164,EA1872,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.11153,-4.20164,EX BATERIA OR 13,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,No supervisado,PIURA,TALARA,LOS ORGANOS
-81.12929,-4.21765,EA1882,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,En ejecución,0.0,Unica evaluacion,,,Planificado,PIURA,TALARA,LOS ORGANOS
-81.11536,-4.20802,EA1901,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.10795,-4.1963,EA2054,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,En ejecución,0.0,Unica evaluacion,,,Planificado,PIURA,TALARA,LOS ORGANOS
-81.10452,-4.20862,EA2242,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.11409,-4.19616,EA2274,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,En ejecución,0.0,Unica evaluacion,,,Planificado,PIURA,TALARA,LOS ORGANOS
-81.10057,-4.19917,EA2362,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.10311,-4.20889,EA2526,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.1111,-4.19808,EA7046,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,En ejecución,0.0,Unica evaluacion,,,Planificado,PIURA,TALARA,LOS ORGANOS
-81.10442,-4.20292,EA7089,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,En ejecución,0.0,Unica evaluacion,,,Planificado,PIURA,TALARA,LOS ORGANOS
-81.10959,-4.20866,EA7158,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.1138,-4.21435,EA9784,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.12056,-4.21262,PB206,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Planificado,PIURA,TALARA,LOS ORGANOS
-81.12361,-4.1907,PB226,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.12211,-4.20259,PB273,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,En ejecución,0.0,Unica evaluacion,,,Planificado,PIURA,TALARA,LOS ORGANOS
-81.11835,-4.20598,PB276,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.11754,-4.19437,PB289,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,En ejecución,0.0,Unica evaluacion,,,Planificado,PIURA,TALARA,LOS ORGANOS
-81.12062,-4.20063,PB293,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Con afectación,100.0,Unica evaluacion,1,2023.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.1196,-4.2097,PB266,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No concluyeron,0.0,Unica evaluacion,,2023.0,Por definir,PIURA,TALARA,LOS ORGANOS
-81.1196,-4.2097,PB242,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.17006,-4.2263,EA1137,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.16605,-4.22099,EA1138,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.1747,-4.21635,EA1201,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.16897,-4.21496,EA1701-MAYO,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.17142,-4.21818,EA1703,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Con afectación,7.0,Unica evaluacion,1,2025.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.18778,-4.22353,EA1935,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.17783,-4.22173,EA2479,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Con afectación,200.0,Unica evaluacion,2,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.18002,-4.22334,EA2498,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.17576,-4.21999,EA2499,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Con afectación,90.0,Unica evaluacion,1,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.17576,-4.21999,BAT OR14,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Con afectación,90.0,Unica evaluacion,1,2022.0,Por definir,PIURA,TALARA,LOS ORGANOS
-81.17731,-4.22425,EA2518,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.17806,-4.21869,EA2522,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.17874,-4.2263,EA5618,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.17479,-4.21756,EA5637,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.17479,-4.21756,EA5682,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Por definir,PIURA,TALARA,LOS ORGANOS
-81.17961,-4.22874,EA5661,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.17339,-4.22736,EA5683,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Con afectación,100.0,Unica evaluacion,1,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.17432,-4.22454,EA5753,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.18102,-4.22701,EA5762,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.17482,-4.22923,EA5763,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.18504,-4.22081,EA5792,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.1721,-4.22547,EA5796,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.18343,-4.22808,EA5806,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.18216,-4.22466,EA5807,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.17984,-4.22777,EA5821,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.17156,-4.2229,EA5827,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.18276,-4.22145,EA5868,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Con afectación,7.0,Unica evaluacion,1,2025.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.17149,-4.22018,EA5874,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2025.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.17135,-4.22025,EA5876,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.18331,-4.22377,EA5914,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2025.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.16889,-4.22139,EA5916,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Con afectación,187.59,Unica evaluacion,2,2023.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.08696,-4.23346,EA5704,Laguna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,23.59,1ra Evaluacion,1,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.08463,-4.23812,EA7027,Laguna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,37.52,1ra Evaluacion,1,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.09465,-4.2498,EA7037,Laguna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2024.0,Supervisado,PIURA,TALARA,EL ALTO
-81.07906,-4.23926,EA7018,Laguna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,Verificado,PIURA,TALARA,EL ALTO
-81.09875,-4.24722,EA7026,Laguna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.09552,-4.24583,EA6223,Laguna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,134.26,1ra Evaluacion,1,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.10465,-4.23762,EA7074,Laguna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,Observado,PIURA,TALARA,EL ALTO
-81.09925,-4.24236,EA5881,Laguna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,44.4,1ra Evaluacion,1,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.10158,-4.2429,EA7086,Laguna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,Observado,PIURA,TALARA,EL ALTO
-81.1024,-4.24055,EA7014,Laguna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.10137,-4.24977,EA7036,Laguna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2024.0,Supervisado,PIURA,TALARA,EL ALTO
-81.09922,-4.25525,EA7053,Laguna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,107.95,1ra Evaluacion,1,2024.0,Supervisado,PIURA,TALARA,EL ALTO
-81.10211,-4.2574,EA7067,Laguna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2024.0,Supervisado,PIURA,TALARA,EL ALTO
-81.09673,-4.25782,EA7062,Laguna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2024.0,Supervisado,PIURA,TALARA,EL ALTO
-81.10525,-4.24296,EA7146,Laguna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,Observado,PIURA,TALARA,EL ALTO
-81.10388,-4.25236,EA7051,Laguna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,635.82,1ra Evaluacion,3,2024.0,Supervisado,PIURA,TALARA,EL ALTO
-81.10212,-4.24472,EA6029,Laguna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,Observado,PIURA,TALARA,EL ALTO
-81.14126,-4.28374,EA10036,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.14171,-4.28283,EA9722,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,Verificado,PIURA,TALARA,EL ALTO
-81.14662,-4.2797,EA1056,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,Observado,PIURA,TALARA,EL ALTO
-81.1434,-4.2869,EA2338,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,7.39,1ra Evaluacion,1,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.14569,-4.28098,EA9547,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.14364,-4.28269,EA9302,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,3.0,1ra Evaluacion,1,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.13745,-4.29596,EA7148,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,12.0,1ra Evaluacion,3,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.13435,-4.29587,EA7149,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.14237,-4.28452,EA5954,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,,,,Observado,PIURA,TALARA,EL ALTO
-81.14378,-4.28456,EA9536,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.14253,-4.28006,EA9959,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.14009,-4.28134,EA9581,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.14414,-4.28069,EA9579,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,Observado,PIURA,TALARA,EL ALTO
-81.14187,-4.28108,EA1076,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,Observado,PIURA,TALARA,EL ALTO
-81.10675,-4.24583,EA1233,Laguna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2022.0,Supervisado,PIURA,TALARA,EL ALTO
-81.1399,-4.28299,EA5957,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.10676,-4.24801,EA7199,Laguna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,Observado,PIURA,TALARA,EL ALTO
-81.13847,-4.28403,EA9582,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.10481,-4.25976,EA7066,Laguna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2024.0,Supervisado,PIURA,TALARA,EL ALTO
-81.14017,-4.28433,EA9534,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.10393,-4.24595,EA7193,Laguna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2023.0,Supervisado,PIURA,TALARA,EL ALTO
-81.11141,-4.2536,EA7194,Laguna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.1412,-4.28717,EA9558,Zapotal,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
