lon,lat,nro,lote,tipo,anio,riesgo_salud,riesgo_poblacion,riesgo_ambiente,cuenca,region_hidrografica,departamento,provincia,distrito,oficio
-81.27611,-4.44722,2005,VII/VI,Suelos contaminados con efluente o derrame,2015,Medio,Medio,Medio,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,210-2015-OEFA/DE
-81.19556,-4.66283,2070,VII/VI,"Pozo mal abandonado, emisiones",2015,Bajo,Medio,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.19665,-4.66362,2071,VII/VI,"Pozo mal abandonado, emisiones",2015,Bajo,Medio,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.23907,-4.67133,2072,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.23254,-4.66345,2073,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.21405,-4.47957,2135,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,161-2015-OEFA/DE
-81.2114,-4.47199,2136,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,161-2015-OEFA/DE
-81.22447,-4.48862,2137,VII/VI,"Pozo mal abandonado, emisiones",2015,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,161-2015-OEFA/DE
-81.22115,-4.48645,2138,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,161-2015-OEFA/DE
-81.30444,-4.68019,2209,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.19293,-4.63698,2210,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,15-2015-OEFA/DE
-81.30459,-4.68172,2211,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, restos o depósitos de residuos",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.31246,-4.66663,2212,VII/VI,Suelos contaminados con efluente o derrame,2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.27766,-4.45076,2006,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,210-2015-OEFA/DE
-81.27986,-4.69371,2007,VII/VI,Instalaciones mal abandonadas,2013,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,210-2015-OEFA/DE
-81.27449,-4.69094,2008,VII/VI,Instalaciones mal abandonadas,2013,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,210-2015-OEFA/DE
-81.28261,-4.63252,2009,I,"Pozo mal abandonado, emisiones",2014,Bajo,Medio,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,165-2016-OEFA/DE
-81.20023,-4.64277,2074,VII/VI,"Pozo mal abandonado, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.26723,-4.50357,2075,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,161-2015-OEFA/DE
-81.22271,-4.52281,2076,VII/VI,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,20-2015-OEFA/DE
-81.25519,-4.68997,2077,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2013,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-81.2676,-4.43931,2139,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,161-2015-OEFA/DE
-81.25681,-4.66758,2140,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.25206,-4.66371,2141,VII/VI,"Pozo mal abandonado, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.25398,-4.66158,2142,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.16444,-4.68005,2201,III,"Pozo mal abandonado, emisiones",2015,Bajo,Medio,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.13127,-4.66676,2202,III,"Pozo mal abandonado, emisiones",2015,Bajo,Medio,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.13497,-4.66295,2203,III,"Pozo mal abandonado, emisiones",2015,Bajo,Medio,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.13059,-4.66526,2204,III,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.12655,-4.19167,2010,X,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Los Órganos,20-2015-OEFA/DE
-81.24099,-4.60892,2011,I,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-81.22138,-4.66182,2012,VII/VI,Suelos contaminados con efluente o derrame,2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,210-2015-OEFA/DE
-81.23207,-4.4725,2014,VII/VI,"Pozo mal abandonado, restos o depósitos de residuos",2014,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,210-2015-OEFA/DE
-81.22302,-4.66305,2078,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.22575,-4.64559,2079,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-80.66152,-3.67332,2080,XX (ex Lote XIV),"Pozo mal abandonado, el cual presenta emisiones gaseosas fugitivas",2013,Alto,Alto,Medio,Intercuenca 13939,Región Hidrografica del Pacífico,Tumbes,Contralmirante Villar,Zorritos,0006-2015-OEFA/DE
-81.2247,-4.64726,2081,VII/VI,"Pozo mal abandonado, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.12778,-4.65135,2143,III,Pozo mal abandonado y suelo contaminado en el área circundante al mismo,2014,Medio,Alto,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,00012-2015-OEFA/DE
-81.24931,-4.65066,2144,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.25699,-4.6554,2145,VII/VI,"Pozo mal abandonado, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-80.6615,-3.67332,2146,XX (ex Lote XIV),"Pozo mal abandonado, el cual presenta emisiones gaseosas fugitivas",2013,Alto,Alto,Medio,Intercuenca 13939,Región Hidrografica del Pacífico,Tumbes,Contralmirante Villar,Zorritos,0006-2015-OEFA/DE
-81.14822,-4.64939,2205,III,"Pozo mal abandonado, emisiones",2015,Bajo,Medio,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.13652,-4.65209,2206,III,Suelos contaminados con efluente o derrame,2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.133,-4.6524,2207,III,"Pozo mal abandonado que presenta emisiones gaseosas fugitivas y afloramiento de hidrocarburos líquidos provenientes del mismo, y presenta suelo contaminado en su área circundante",2015,Alto,Alto,Alto,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.30667,-4.67847,2208,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.1176,-4.51686,2015,IV,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,210-2015-OEFA/DE
-81.22171,-4.6241,2016,I,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,210-2015-OEFA/DE
-81.2662,-4.43931,2017,VII/VI,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,210-2015-OEFA/DE
-81.25638,-4.6023,2018,I,"Suelos contaminados con efluente o derrame, restos o depósitos de residuos",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,210-2015-OEFA/DE
-81.22467,-4.64716,2082,VII/VI,"Pozo mal abandonado, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.22406,-4.64547,2083,VII/VI,Suelos contaminados con efluente o derrame,2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.22232,-4.64567,2084,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.23341,-4.52422,2085,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,161-2015-OEFA/DE
-81.2548,-4.65387,2147,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.25313,-4.65333,2148,VII/VI,"Pozo mal abandonado, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.23224,-4.66776,2149,VII/VI,"Pozo mal abandonado, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.23404,-4.66607,2150,VII/VI,"Pozo mal abandonado, emisiones",2015,Bajo,Medio,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.2375,-4.65335,2213,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.17922,-4.65145,2214,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.31999,-4.46821,2215,Z-2B,Pozos mal abandonados con presencia de emisiones gaseosas fugitivas,2020,Medio,Medio,Medio,,,Piura,Talara,Lobitos,Oficio N° 134-2020-OEFA-DEAM
-81.26891,-4.49901,2216,VII/VI,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,231-2014-OEFA/DE
-80.63438,-3.69709,2019,XX (ex Lote XIV),Estructura mal abandonada,2014,Bajo,Bajo,Bajo,Intercuenca 13939,Región Hidrografica del Pacífico,Tumbes,Contralmirante Villar,Zorritos,210-2015-OEFA/DE
-81.28538,-4.63724,2020,I,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,165-2016-OEFA/DE
-81.13381,-4.19463,2021,X,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Los Órganos,20-2015-OEFA/DE
-81.28611,-4.63588,2022,I,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,165-2016-OEFA/DE
-81.22629,-4.5284,2086,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,161-2015-OEFA/DE
-81.22923,-4.52541,2087,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,161-2015-OEFA/DE
-81.23058,-4.5245,2088,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,161-2015-OEFA/DE
-81.26932,-4.69791,2089,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,20-2015-OEFA/DE
-81.27409,-4.52722,2151,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,161-2015-OEFA/DE
-81.26733,-4.50533,2152,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,161-2015-OEFA/DE
-81.22406,-4.53246,2153,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,161-2015-OEFA/DE
-81.18105,-4.64679,2154,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Bajo,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-81.26094,-4.69824,1958,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,210-2015-OEFA/DE
-81.26197,-4.70353,1959,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,210-2015-OEFA/DE
-81.25337,-4.70381,1960,VII/VI,"Pozo mal abandonado, emisiones",2015,Bajo,Medio,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,210-2015-OEFA/DE
-81.11464,-4.275,1961,X,Suelos contaminados con efluente o derrame,2014,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,El Alto,165-2016-OEFA/DE
-81.13363,-4.19632,2023,X,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Los Órganos,20-2015-OEFA/DE
-81.27765,-4.61827,2024,I,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-80.64336,-3.66577,2025,XX (ex Lote XIV),"Pozo mal abandonado, mar adentro, con oeliculas con coloración iridiscente, olor a hidrocarburo",2013,Bajo,Medio,Bajo,Intercuenca 13939,Región Hidrografica del Pacífico,Tumbes,Contralmirante Villar,Zorritos,165-2016-OEFA/DE
-81.28766,-4.6347,2026,I,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-81.23201,-4.52522,2090,VII/VI,"Pozo mal abandonado, emisiones",2015,Medio,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,161-2015-OEFA/DE
-81.22402,-4.53083,2091,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,161-2015-OEFA/DE
-81.25522,-4.46258,2092,VII/VI,Suelos contaminados con efluente o derrame,2015,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,161-2015-OEFA/DE
-81.23492,-4.51703,2093,VII/VI,Suelos contaminados con efluente o derrame,2015,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,161-2015-OEFA/DE
-81.23345,-4.5227,2155,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,161-2015-OEFA/DE
-81.23974,-4.51762,2156,VII/VI,Pozo mal abandonado,2015,Bajo,Medio,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,161-2015-OEFA/DE
-81.24003,-4.52776,2157,VII/VI,Pozo mal abandonado,2015,Bajo,Medio,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,161-2015-OEFA/DE
-81.23015,-4.49877,2158,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,161-2015-OEFA/DE
-81.13059,-4.20168,1962,X,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Los Órganos,20-2015-OEFA/DE
-81.1614,-4.53493,1963,IX,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,231-2014-OEFA/DE
-81.28095,-4.71515,1964,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,210-2015-OEFA/DE
-81.28029,-4.71405,1965,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,210-2015-OEFA/DE
-81.22997,-4.51006,2027,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,20-2015-OEFA/DE
-81.26484,-4.62564,2028,I,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-81.25047,-4.67781,2029,VII/VI,Pozo mal abandonado,2013,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,020-2015-OEFA/DE
-81.24735,-4.6821,2030,VII/VI,Pozo mal abandonado,2013,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,020-2015-OEFA/DE
-81.30175,-4.47916,2094,VII/VI,Suelos contaminados con efluente o derrame,2015,Medio,Medio,Medio,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,161-2015-OEFA/DE
-81.22511,-4.50013,2095,VII/VI,Suelos contaminados con efluente o derrame,2015,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,161-2015-OEFA/DE
-81.28393,-4.46557,2096,VII/VI,Suelos contaminados con efluente o derrame,2015,Medio,Medio,Medio,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,161-2015-OEFA/DE
-81.25135,-4.4635,2097,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,161-2015-OEFA/DE
-81.23351,-4.52592,2159,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,161-2015-OEFA/DE
-81.22972,-4.53108,2160,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,161-2015-OEFA/DE
-81.2671,-4.55158,2161,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, restos o depósitos de residuos",2016,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,161-2015-OEFA/DE
-81.26615,-4.45787,2162,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,161-2015-OEFA/DE
-81.2757,-4.70675,1966,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,210-2015-OEFA/DE
-81.27608,-4.70546,1967,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,210-2015-OEFA/DE
-81.27547,-4.71487,1968,VII/VI,"Pozo mal abandonado, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,210-2015-OEFA/DE
-81.27613,-4.70888,1969,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,210-2015-OEFA/DE
-81.23255,-4.63593,2031,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, restos o depósitos de residuos",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,20-2015-OEFA/DE
-81.27776,-4.61745,2032,I,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-81.29726,-4.67755,2033,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,20-2015-OEFA/DE
-81.26603,-4.62409,2034,I,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-81.22157,-4.4493,2098,VII/VI,Suelos contaminados con efluente o derrame,2015,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,161-2015-OEFA/DE
-81.26342,-4.44183,2099,VII/VI,Suelos contaminados con efluente o derrame,2015,Medio,Medio,Medio,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,161-2015-OEFA/DE
-81.2207,-4.6517,2100,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2013,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-81.26893,-4.45379,2101,VII/VI,Suelos contaminados con efluente o derrame,2015,Medio,Medio,Medio,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,161-2015-OEFA/DE
-81.25167,-4.48097,2163,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,161-2015-OEFA/DE
-81.24127,-4.51471,2164,VII/VI,"Pozo mal abandonado, emisiones",2015,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,161-2015-OEFA/DE
-81.1406,-4.62403,2165,IV,"Pozo mal abandonado, suelo contaminado en el área circundante al mismo y emisiones fugitivas provenientes del pozo",2014,Medio,Alto,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,00012-2015-OEFA/DE
-81.17816,-4.65056,2166,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-81.276,-4.70887,1970,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,210-2015-OEFA/DE
-81.27563,-4.70805,1971,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,210-2015-OEFA/DE
-81.27367,-4.70687,1972,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,210-2015-OEFA/DE
-81.27303,-4.70807,1973,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,210-2015-OEFA/DE
-81.27571,-4.66833,2035,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones, restos o depósitos de residuos",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,20-2015-OEFA/DE
