lon,lat,nombre,tipo,etnia,familia_ling,federacion,zona
-74.65287,-5.59233,Nuevo Polo Sur,Principal,Cocama-Cocamilla (Kukama-Kukamiria),Tupi-Guaraní,ADECOP,Ucayali
-74.66677,-5.61687,Nuevo Liberal,Principal,Cocama-Cocamilla (Kukama-Kukamiria),Tupi-Guaraní,ADECOP,Ucayali
-74.68527,-5.62409,Nuevo San Antonio,Principal,Cocama-Cocamilla (Kukama-Kukamiria),Tupi-Guaraní,No Existe,Ucayali
-74.68173,-5.66035,Victoria,Principal,Cocama-Cocamilla (Kukama-Kukamiria),Tupi-Guaraní,ADECOP,Ucayali
-74.68121,-5.75281,Obrero II Zona,Principal,Cocama-Cocamilla (Kukama-Kukamiria),Tupi-Guaraní,No Existe,Ucayali
-74.67063,-5.77697,Obrero,Principal,Cocama-Cocamilla (Kukama-Kukamiria),Tupi-Guaraní,ADECOP,Ucayali
-74.68679,-5.80386,Nuevo Clavero,Principal,Cocama-Cocamilla (Kukama-Kukamiria),Tupi-Guaraní,ADECOP,Ucayali
-74.69611,-5.82887,Oceanía,Principal,Cocama-Cocamilla (Kukama-Kukamiria),Tupi-Guaraní,ADECOP,Ucayali
-74.97085,-6.323,Selva Alegre,Principal,Cocama-Cocamilla (Kukama-Kukamiria),Tupi-Guaraní,No Existe,Ucayali
-75.61742,-8.16671,La Cumbre,Principal,Shipibo-Conibo,Pano,FECONACURPI,Ucayali
-75.64849,-8.18689,Nuevo Edén,Principal,Shipibo-Conibo,Pano,FECONACURPI,Ucayali
-75.01404,-7.74638,Nuevo Nazareth,Anexo,Shipibo-Conibo,Pano,FECIDPAM,Ucayali
-75.048,-7.63937,Santa María,Principal,Shipibo-Conibo,Pano,FECONBU,Ucayali
-74.8574,-0.33709,Santa Teresita,Principal,Huitoto,Huitoto,FECONAFROPU,Putumayo
-74.75812,-0.28887,Miraflores,Principal,"Quechua, No Especificado",Quechua,FECONAFROPU,Putumayo
-74.37667,-0.74556,Zambelín de Yaricaya,Principal,Secoya,Tucano,FECONAFROPU,Putumayo
-74.38044,-0.83567,Mashunta,Principal,Secoya,Tucano,FECONAFROPU,Putumayo
-74.29089,-0.82464,Puerto Argelia,Anexo,"Quechua, No Especificado",Quechua,FECONAFROPU,Putumayo
-74.27169,-0.84807,Nueva Ipiranga,Principal,"Quechua, No Especificado",Quechua,FECONAFROPU,Putumayo
-74.31001,-0.90181,Nueva Angusilla,Principal,"Quechua, No Especificado",Quechua,FECONAFROPU,Putumayo
-74.41626,-0.96956,Belén,Anexo,Secoya,Tucano,FECONAFROPU,Putumayo
-74.27861,-0.95717,Urco Miraño,Anexo,"Quechua, No Especificado",Quechua,FECONAFROPU,Putumayo
-74.32511,-1.01053,Bellavista,Principal,Secoya,Tucano,No Existe,Putumayo
-74.30408,-1.00814,Santa Rita,Anexo,Secoya,Tucano,FECONAFROPU,Putumayo
-74.28324,-1.00368,San Martín de Porres,Principal,Secoya,Tucano,FECONAFROPU,Putumayo
-74.25721,-0.99689,Nueva Esperanza y Anexos Nueva Jerusalén y Urco Miraño,Principal,"Quechua, No Especificado",Quechua,FECONAFROPU,Putumayo
-74.20935,-1.01497,Nuevo Jerusalén,Anexo,"Quechua, No Especificado",Quechua,FECONAFROPU,Putumayo
-73.86236,-1.23725,Yabuyanos,Principal,"Quechua, No Especificado",Quechua,FECONAFROPU,Putumayo
-73.4109,-1.7901,Santa Mercedes,Principal,"Quechua, No Especificado",Quechua,FECONAFROPU,Putumayo
-73.32677,-1.82405,Puerto Arturo,Principal,"Quechua, No Especificado",Quechua,FECONAFROPU,Putumayo
-73.11686,-1.93377,San Juan,Principal,Bora (Bóóráá),Bora,FECONAFROPU,Putumayo
-73.1441,-2.08639,Soledad,Principal,Huitoto,Huitoto,FECONAFROPU,Putumayo
-73.12535,-2.09507,Puerto Limón,Principal,Huitoto,Huitoto,FECONAFROPU,Putumayo
-73.17245,-2.21276,San Francisco y Anexo Puerto Alegre,Principal,Huitoto,Huitoto,FECONAFROPU,Putumayo
-73.10432,-2.32787,8 de Diciembre,Principal,Huitoto,Huitoto,FECONAFROPU,Putumayo
-73.0855,-2.33535,Santa Lucia,Principal,Yagua,Peba Yagua,FECONAFROPU,Putumayo
-73.07144,-2.35856,Flor de Agosto,Principal,"Quechua, No Especificado",Quechua,FECONAFROPU,Putumayo
-72.91777,-2.45036,7 de Mayo y Anexo Bagazán,Principal,Huitoto,Huitoto,FECONAFROPU,Putumayo
-72.75142,-2.43088,Puerto Aurora y Anexo Costa Azul,Principal,"Quechua, No Especificado",Quechua,FECONAFROPU,Putumayo
-72.82302,-2.61252,San Pablo de Totolla,Principal,Orejón (Mae Juna),Tucano,FECONAFROPU,Putumayo
-72.68368,-2.46817,Mairidicai,Principal,Huitoto,Huitoto,FECONAFROPU,Putumayo
-72.5478,-2.40698,Nuevo Porvenir,Principal,"Quechua, No Especificado",Quechua,FECONAFROPU,Putumayo
-72.38648,-2.4807,Nuevo Perú y Anexo Nuevo Progreso,Principal,Yagua,Peba Yagua,FECONAFROPU,Putumayo
-71.91549,-2.37099,Esperanza,Principal,Huitoto,Huitoto,FECONAFROPU,Putumayo
-71.92179,-2.3501,La Florida,Principal,Huitoto,Huitoto,FECONAFROPU,Putumayo
-71.88793,-2.31652,Siete de Agosto,Principal,Ocaina,Huitoto,FECONAFROPU,Putumayo
-71.74112,-2.22987,Punchana,Principal,Huitoto,Huitoto,FECONAFROPU,Putumayo
-71.17763,-2.40944,Remanso,Principal,Huitoto,Huitoto,FECOIBAP,Putumayo
-70.94944,-2.25907,Curinga,Principal,"Quechua, No Especificado",Quechua,FECOIBAP,Putumayo
-70.16182,-2.78501,Santa Rosa de Cauchillo,Principal,Ticuna,Ticuna,FECOIBAP,Putumayo
-70.12564,-2.71145,Primavera,Principal,Ticuna,Ticuna,FECOIBAP,Putumayo
-74.40294,-4.66617,Nuevo Arica,Principal,Cocama-Cocamilla (Kukama-Kukamiria),Tupi-Guaraní,AIDECOS,Samiria
-74.40236,-4.68795,San Martín de Tipishca,Principal,Cocama-Cocamilla (Kukama-Kukamiria),Tupi-Guaraní,AIDECOS,Samiria
-74.33482,-4.64701,Santa Clara,Principal,Cocama-Cocamilla (Kukama-Kukamiria),Tupi-Guaraní,AIDECOS,Samiria
-74.33652,-4.68709,Bolivar,Principal,Cocama-Cocamilla (Kukama-Kukamiria),Tupi-Guaraní,AIDECOS,Samiria
-74.29883,-4.66977,Leoncio Prado,Principal,Cocama-Cocamilla (Kukama-Kukamiria),Tupi-Guaraní,AIDECOS,Samiria
-74.27477,-4.66936,Nueva Fortuna,Principal,Cocama-Cocamilla (Kukama-Kukamiria),Tupi-Guaraní,AIDECOS,Samiria
-74.25879,-4.69563,San José de Samiria,Principal,Cocama-Cocamilla (Kukama-Kukamiria),Tupi-Guaraní,AIDECOS,Samiria
-74.20972,-4.68301,San Miguel,Principal,Cocama-Cocamilla (Kukama-Kukamiria),Tupi-Guaraní,AIDECOS,Samiria
-75.80313,-2.38609,12 de Octubre,Principal,"Quechua, No Especificado",Quechua,FECONAT,Tigre
-75.80256,-2.42502,Maríscal Avelino Cáceres,Anexo,"Quechua, No Especificado",Quechua,FECONAT,Tigre
-75.77521,-2.47409,Marsella,Principal,"Quechua, No Especificado",Quechua,FECONAT,Tigre
-75.72311,-2.52244,San Juan,Principal,"Quechua, No Especificado",Quechua,FECONAT,Tigre
-75.6886,-2.56577,Vista Alegre,Principal,"Quechua, No Especificado",Quechua,FECONAT,Tigre
-75.58032,-2.60493,Teniente Ruiz,Anexo,"Quechua, No Especificado",Quechua,FECONAT,Tigre
-75.53323,-2.69289,Nuevo Canaán,Principal,"Quechua, No Especificado",Quechua,FECONAT,Tigre
-75.29976,-3.02959,Paiche Playa,Principal,"Quechua, No Especificado",Quechua,FECONAT,Tigre
-75.28995,-3.08113,Pampa Hermosa,Anexo,"Quechua, No Especificado",Quechua,FECONAT,Tigre
-74.80181,-3.47593,28 de Julio,Principal,"Quechua, No Especificado",Quechua,FECONAT,Tigre
-74.79003,-3.48567,Alfonso Ugarte,Principal,"Quechua, No Especificado",Quechua,FECONAT,Tigre
-74.81699,-3.51285,Santa Clara de Yarinal,Principal,"Quechua, No Especificado",Quechua,FECONAT,Tigre
-74.69438,-3.51308,Santa Elena,Principal,"Quechua, No Especificado",Quechua,FECONAT,Tigre
-74.68842,-3.57676,Nueva Jerusalén,Principal,"Quechua, No Especificado",Quechua,FECONAT,Tigre
-74.74483,-3.68175,San Juan de Pavayacu,Principal,"Quechua, No Especificado",Quechua,FECONAT,Tigre
-74.56427,-3.67213,Belén,Principal,"Quechua, No Especificado",Quechua,FECONAT,Tigre
-74.31054,-3.94348,San Jorge,Principal,"Quechua, No Especificado",Quechua,FECONAT,Tigre
-74.30283,-3.94878,Nuevo Paraíso,Principal,Cocama-Cocamilla (Kukama-Kukamiria),Tupi-Guaraní,FECONAT,Tigre
-74.30803,-3.95651,Santa Cruz,Principal,"Quechua, No Especificado",Quechua,FECONAT,Tigre
-74.47767,-3.74447,San Andrés,Centroide,"Quechua, No Especificado",Quechua,FECONAT,Tigre
-74.32181,-4.62818,Shapajilla,Principal,Cocama-Cocamilla (Kukama-Kukamiria),Tupi-Guaraní,AIDECOS,Marañón
-74.3152,-4.63134,Nuevo San Juan,Principal,Cocama-Cocamilla (Kukama-Kukamiria),Tupi-Guaraní,AIDECOS,Marañón
-69.9026,-12.63554,Shiringayoc,Principal,Ese Eja,Tacana,FENAMAD,Madre de Dios
-70.52082,-12.6878,San José de Karene,Principal,Harakmbut,Harakmbut,FENAMAD,Madre de Dios
-70.59687,-12.74591,Puerto Luz,Principal,Harakmbut,Harakmbut,FENAMAD,Madre de Dios
-70.58714,-12.92156,Barranco Chico,Principal,Harakmbut,Harakmbut,FENAMAD,Madre de Dios
-70.27295,-13.13061,Kotsimba,Principal,Pukirieri,Harakmbut,FENAMAD,Madre de Dios
-70.34544,-13.00743,Arazaire,Principal,Arazaire,Harakmbut,FENAMAD,Madre de Dios
-69.37125,-12.54802,Tres Islas,Principal,Shipibo-Conibo,Pano,FENAMAD,Madre de Dios
-69.39172,-12.57739,San Jacinto,Principal,Shipibo-Conibo,Pano,FENAMAD,Madre de Dios
-69.27055,-12.56938,El Pilar,Principal,Shipibo-Conibo,Pano,FENAMAD,Madre de Dios
-69.73612,-12.7186,Boca del Inambari,Principal,Harakmbut,Harakmbut,FENAMAD,Madre de Dios
-76.95083,-4.19004,Barranquillo,Anexo,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-76.43906,-4.72275,Campo Verde,Principal,"Quechua, Pastaza (Kichwa)",Quechua,FEDIQUEP,Pastaza
-76.94454,-4.19569,Capirona,Anexo,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-76.93052,-4.23626,Caspa Cocha,Anexo,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-76.6955,-4.29008,Charapa Cocha,Anexo,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-76.93023,-4.242,Chuinda Cocha,Anexo,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-76.88909,-4.35446,Domingo Cocha,Anexo,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-76.92394,-4.267,Hifco,Anexo,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-76.85675,-4.391,Huambra Cocha,Principal,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-75.95713,-4.65655,Huancayo,Principal,Candoshi (Kandozi),Tupi-Guaraní,OKAN,Nucuray
-76.9443,-4.20607,Ihuaqui Cocha,Anexo,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-77.07336,-4.01341,Limón Cocha,Principal,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-76.65763,-4.45146,Musakarusha,Principal,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-76.8838,-4.35715,Nueva Alegría,Anexo,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-76.04748,-4.47327,Nueva Alianza de Huacamayo,Principal,Candoshi (Kandozi),Quechua,OKAN,Nucuray
-76.85687,-4.38611,Nueva Huambra Cocha,Anexo,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-76.82133,-4.36078,Nueva Unión,Anexo,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-76.93045,-4.2523,Nueva Yarina y Anexos,Principal,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-76.94425,-4.21186,Nuevo América,Anexo,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-76.05191,-4.48311,Nuevo Arica,Principal,Candoshi (Kandozi),Candoshi,OKAN,Nucuray
-76.89618,-4.34411,Nuevo Belén,Anexo,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-76.97536,-4.18555,Nuevo Caimito,Anexo,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-76.70087,-4.27184,Nuevo Chingana,Anexo,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-76.99178,-4.17696,Nuevo Egipto,Anexo,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-77.05672,-4.05327,Nuevo Limón Cocha,Anexo,Shapra (Chapara),Candoshi,FECONACADIP,Pastaza
-76.4445,-4.47282,Nuevo Mambuyacu,Principal,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-76.44692,-4.49804,Nuevo Nazareth,Anexo,Candoshi (Kandozi),Quechua,FECONACADIP,Pastaza
-76.27265,-4.11912,Nuevo Tinajayo,Principal,Candoshi (Kandozi),Candoshi,OKAN,Nucuray
-75.98517,-4.63829,Progreso de Nucuray,Principal,Candoshi (Kandozi),Quechua,OKAN,Nucuray
-76.01153,-4.5761,Pucallpa,Principal,Candoshi (Kandozi),Candoshi,OKAN,Nucuray
-76.87152,-4.35281,Puerto Aguajal,Anexo,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-76.88695,-4.35855,Puerto Angara,Anexo,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-76.91138,-4.32607,Puerto Belén,Anexo,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-76.72414,-4.25953,Puerto Chingana,Principal,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-76.99813,-4.1358,Puerto Mayna,Anexo,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-76.70543,-4.25251,Puerto Pirumba,Anexo,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-76.75219,-4.21147,Puerto Requena,Principal,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-76.956,-4.19166,Puerto Tangama,Anexo,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-76.83474,-4.05802,Puerto Unguri,Principal,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-76.69407,-4.20708,Puerto Wichi,Anexo,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-77.04786,-4.10027,Samaria,Anexo,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-75.90122,-4.74125,San Fernando,Principal,Cocama-Cocamilla (Kukama-Kukamiria),Tupi-Guaraní,OKAN,Nucuray
-75.7421,-4.92536,San Jorge,Principal,Candoshi (Kandozi),Cahuapana,OKAN,Nucuray
-76.93945,-4.21494,San Ramón,Anexo,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-76.91633,-4.30523,Sumbachi Cocha,Anexo,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-76.91598,-4.27776,Tapashi Cocha,Anexo,Candoshi (Kandozi),Candoshi,FECONACADIP,Pastaza
-76.20692,-4.12841,Unión,Principal,Candoshi (Kandozi),Quechua,OKAN,Nucuray
-75.9309,-4.67635,Unión Barranquita,Principal,Candoshi (Kandozi),Tupi-Guaraní,OKAN,Nucuray
-74.56869,-8.16583,Puerto Aurora,Principal,Shipibo-Conibo,Pano,FECONAU,Ucayali
-72.76474,-9.61214,Doradillo,Anexo,Yaminahua,Pano,ACONADIYSH,Yurua
-72.51298,-9.96025,Nuevo Edén,Principal,Ashéninka,Arawak,ACONADIYSH,Yurua
-72.73815,-9.86613,Nueva Bella,Principal,Ashéninka,Arawak,ACONADIYSH,Yurua
-72.90237,-10.02301,Nueva Luz de Arara,Principal,Asháninka,Arawak,No Existe,Yurua
-73.07767,-10.03053,Onconashary,Principal,Asháninka,Arawak,No Existe,Yurua
-72.7482,-9.52356,Nueva Santa Ana,Principal,Asháninka,Arawak,UCIF,Yurua
-72.67917,-9.76352,Dulce Gloria,Principal,Ashéninka,Arawak,ACONADIYSH,Yurua
-72.776,-9.60373,El Dorado,Principal,Yaminahua,Pano,ACONADIYSH,Yurua
-72.82973,-9.99449,Paititi,Principal,Asháninka,Arawak,ARPAU,Yurua
-72.71632,-9.70631,San Pablo,Principal,Yaminahua,Pano,ACONADIYSH,Yurua
-72.79202,-9.57039,Nueva Victoria,Principal,Asháninka,Arawak,ACONADIYSH,Yurua
-72.75656,-9.50562,Santa Rosa,Principal,Amahuaca,Pano,ACONADIYSH,Yurua
-72.72283,-9.72054,San Pablillo,Anexo,Yaminahua,Pano,ACONADIYSH,Yurua
-74.0847,-6.00342,Palmera del Tapiche,Principal,Capanahua,Pano,No Existe,Tapiche
-74.32751,-6.62256,Limón Cocha,Principal,Capanahua,Pano,No Existe,Tapiche
-74.38497,-6.48351,Monte Alegre,Principal,Capanahua,Pano,No Existe,Tapiche
-74.32599,-6.57029,Nuestra Señora de Fátima Sector A,Principal,Capanahua,Pano,No Existe,Tapiche
-74.31005,-6.24968,Yarina Frontera Topal,Principal,Capanahua,Pano,No Existe,Tapiche
-76.91061,-3.35213,Chintu,Anexo,Achuar,Jíbaro,Achuarti Iruntramu,Pastaza
-76.91488,-3.45965,Chuintar,Principal,Achuar,Jíbaro,Achuarti Iruntramu,Pastaza
-77.07073,-2.8748,Churus,Principal,Achuar,Jíbaro,Achuarti Iruntramu,Pastaza
-76.77147,-3.44328,Kuyuntsa,Principal,Achuar,Jíbaro,Achuarti Iruntramu,Pastaza
-76.76149,-3.72955,Mamus,Principal,Achuar,Jíbaro,Achuarti Iruntramu,Pastaza
-77.12422,-3.01097,Nayum Entsa,Principal,Achuar,Jíbaro,Achuarti Iruntramu,Pastaza
-76.97065,-3.38058,Nuevo Perú,Principal,Achuar,Jíbaro,Achuarti Iruntramu,Pastaza
-76.83072,-3.55966,Panguintsa,Principal,Achuar,Jíbaro,Achuarti Iruntramu,Pastaza
-77.03646,-2.97491,Puranchin,Principal,Achuar,Jíbaro,Achuarti Iruntramu,Pastaza
-76.95137,-3.0742,Sanchik,Principal,Achuar,Jíbaro,Achuarti Iruntramu,Pastaza
-77.03219,-3.29581,Shansho Cocha,Anexo,Achuar,Jíbaro,Achuarti Iruntramu,Pastaza
-76.8214,-3.35592,Waknir,Anexo,Achuar,Jíbaro,Achuarti Iruntramu,Pastaza
-76.98891,-3.11507,Wampientsa,Principal,Achuar,Jíbaro,Achuarti Iruntramu,Pastaza
-77.07008,-2.82985,Wasum,Anexo,Achuar,Jíbaro,Achuarti Iruntramu,Pastaza
-76.96015,-3.01065,Wayun Entsa,Anexo,Achuar,Jíbaro,Achuarti Iruntramu,Pastaza
-77.06569,-3.20109,Wijint,Principal,Achuar,Jíbaro,Achuarti Iruntramu,Pastaza
-77.02323,-3.27294,Wisun,Principal,Achuar,Jíbaro,Achuarti Iruntramu,Pastaza
-76.5443,-3.37988,Bethel,Anexo,Achuar,Jíbaro,ORACH,Pastaza
-76.62045,-3.33875,Edén,Anexo,Achuar,Jíbaro,Achuarti Iruntramu,Pastaza
-76.62992,-3.24619,Kunam Entsa,Anexo,Achuar,Jíbaro,Achuarti Iruntramu,Pastaza
-76.80146,-3.04119,Kustanch,Anexo,Achuar,Jíbaro,ORACH,Pastaza
-76.64346,-3.19836,Nuevo Canaan,Anexo,Achuar,Jíbaro,Achuarti Iruntramu,Pastaza
-76.64182,-3.25025,Puerto Franco,Anexo,Achuar,Jíbaro,Achuarti Iruntramu,Pastaza
-76.75938,-3.03201,Putuim,Anexo,Achuar,Jíbaro,ORACH,Pastaza
-76.73225,-3.27584,Saach,Anexo,Achuar,Jíbaro,Achuarti Iruntramu,Pastaza
-76.65054,-3.17513,Tsuwat Entsa,Anexo,Achuar,Jíbaro,ORACH,Pastaza
-76.83569,-2.87278,Checherta,Principal,Achuar,Jíbaro,Achuarti Iruntramu,Pastaza
-76.52079,-3.41938,Puerto Galileo Independencia Perú,Principal,Achuar,Jíbaro,ORACH,Pastaza
-76.55901,-3.35831,Rubina,Principal,Achuar,Jíbaro,ORACH,Pastaza
-76.76433,-3.04398,Tsekuntsa,Principal,Achuar,Jíbaro,ORACH,Pastaza
-76.7246,-3.1171,Uwintsa,Principal,Achuar,Jíbaro,ORACH,Pastaza
-76.64834,-3.63045,San Juan de Manchari,Principal,Achuar,Jíbaro,Achuarti Iruntramu,Pastaza
-76.57079,-3.33428,Washientsa,Principal,Achuar,Jíbaro,Achuarti Iruntramu,Pastaza
-76.54555,-4.20534,San Fernando,Anexo,Candoshi (Kandozi),Candoshi,OCAHUIT,Pastaza
-70.63178,-4.12474,Paraíso,Principal,Mayoruna (Matsés),Pano,No Existe,Yavarí
-70.21981,-4.2078,Constantino Pinto,Principal,Cocama-Cocamilla (Kukama-Kukamiria),Tupi-Guaraní,No Existe,Yavarí
-70.17934,-4.19386,28 de Julio,Principal,Ticuna,Ticuna,No Existe,Yavarí
-71.48046,-4.43351,San José de Parinari,Principal,"Quechua, No Especificado",Jíbaro,No Existe,Yavarí
-70.80291,-4.18026,Flor de Limonero,Principal,Yagua,Peba Yagua,No Existe,Yavarí
-71.2063,-4.37558,Foli - Montes de los Olivos,Principal,"Quechua, No Especificado",Quechua,No Existe,Yavarí
-71.23304,-4.38196,Yarina del Yavarí,Principal,Yagua,Peba Yagua,No Existe,Yavarí
-70.49529,-4.12461,Japón del Río Yavarí,Principal,Yagua,Peba Yagua,No Existe,Yavarí
-70.29963,-4.24235,Santa Rita del Río Yavarí,Principal,Yagua,Peba Yagua,No Existe,Yavarí
-71.96023,-4.33184,Nueva Esperanza,Principal,Yagua,Peba Yagua,No Existe,Yavarí
-70.73656,-4.17166,Nuevo San Felipe,Principal,Yagua,Peba Yagua,No Existe,Yavarí
-70.19458,-4.17816,Primero de San Mateo,Principal,Ticuna,Ticuna,No Existe,Yavarí
-71.01092,-4.38491,Nuevo San Juan del Yavarí,Principal,Asháninka,Arawak,No Existe,Yavarí
-70.54855,-4.13387,Santa Teresa II Zona,Principal,Yagua,Peba Yagua,No Existe,Yavarí
-70.31789,-4.14234,Remanso,Principal,Yagua,Peba Yagua,No Existe,Yavarí
-70.28445,-4.17929,Unión Familiar,Principal,Cocama-Cocamilla (Kukama-Kukamiria),Tupi-Guaraní,No Existe,Yavarí
-70.07507,-4.28344,San Francisco del Tucano,Principal,Cocama-Cocamilla (Kukama-Kukamiria),Tupi-Guaraní,No Existe,Yavarí
-70.36383,-4.14388,Pueblo Alegre,Principal,Yagua,Peba Yagua,No Existe,Yavarí
-72.90793,-5.18988,Paujil,Principal,Mayoruna (Matsés),Pano,No Existe,Amazonas
-72.91929,-5.21719,San José de Añushi,Anexo,Mayoruna (Matsés),Pano,No Existe,Amazonas
-73.02929,-5.21767,Jorge Chávez,Anexo,Mayoruna (Matsés),Pano,No Existe,Amazonas
-73.09689,-5.23211,San Mateo,Anexo,Mayoruna (Matsés),Pano,No Existe,Amazonas
-73.16187,-5.24989,San Juan,Anexo,Mayoruna (Matsés),Pano,No Existe,Amazonas
-73.20524,-5.27095,Remoyacu,Anexo,Mayoruna (Matsés),Pano,No Existe,Amazonas
-73.20988,-5.27538,Buen Perú,Anexo,Mayoruna (Matsés),Pano,No Existe,Amazonas
-72.90542,-5.33232,Cashispi,Anexo,Mayoruna (Matsés),Pano,No Existe,Amazonas
-73.0132,-5.57907,Santa Rosa,Anexo,Mayoruna (Matsés),Pano,No Existe,Amazonas
-73.06556,-5.6644,Estirón,Anexo,Mayoruna (Matsés),Pano,No Existe,Amazonas
-73.30553,-5.91768,Puerto Callao,Anexo,Mayoruna (Matsés),Pano,No Existe,Amazonas
-73.18882,-5.80631,Buenas Lomas Nuevas,Anexo,Mayoruna (Matsés),Pano,No Existe,Amazonas
-73.18136,-5.78571,San Ramón,Anexo,Mayoruna (Matsés),Pano,No Existe,Amazonas
-73.03465,-5.62614,San Roque,Anexo,Mayoruna (Matsés),Pano,No Existe,Amazonas
-73.24053,-6.04836,Puerto Alegre,Anexo,Mayoruna (Matsés),Pano,No Existe,Amazonas
-70.42438,-2.53811,Huapapa,Principal,"Quechua, No Especificado",Quechua,FECOIBAP,Putumayo
-75.6387,-8.92802,Yamino,Principal,Cacataibo,Pano,FENACOCA,Ucayali
-72.92889,-2.45861,Bagazán,Anexo,"Quechua, No Especificado",Quechua,FECONAFROPU,Putumayo
-72.34932,-2.48446,Nuevo Progreso,Anexo,"Quechua, No Especificado",Quechua,FECONAFROPU,Putumayo
-72.60306,-2.36636,Nuevo Horizonte,Principal,"Quechua, No Especificado",Quechua,FECONAFROPU,Putumayo
-72.17152,-2.46399,San Pedro del Bajo Putumayo,Principal,"Quechua, No Especificado",Quechua,OPIMP,Putumayo
-71.58495,-2.24369,Bobona - Río Putumayo,Principal,"Quechua, No Especificado",Quechua,FECONAFROPU,Putumayo
-71.52242,-2.31539,Puerto Miraflores,Principal,"Quechua, No Especificado",Quechua,OPIMP,Putumayo
-73.69443,-8.19434,San Mateo,Principal,Ashéninka,Arawak,ACONAMAC,Ucayali
-76.42306,-2.85667,Alianza Topal,Anexo,"Quechua, Pastaza (Kichwa)",Quechua,FEDINAPA,Pastaza
-76.46501,-3.91428,Nueva Esperanza,Anexo,"Quechua, Pastaza (Kichwa)",Quechua,ORAIK,Pastaza
-76.58899,-3.77778,Santa María,Anexo,"Quechua, Pastaza (Kichwa)",Quechua,ORAIK,Pastaza
-76.64757,-2.72618,Wararai,Anexo,Achuar,Jíbaro,FAUFPE,Pastaza
-76.45142,-2.8175,Los Jardines,Principal,"Quechua, Pastaza (Kichwa)",Jíbaro,FEDIQUEP,Pastaza
-76.46195,-2.80583,Nuevo Andoas,Principal,"Quechua, Pastaza (Kichwa)",Jíbaro,No Existe,Pastaza
-76.47245,-2.80193,Nuevo Porvenir,Principal,"Quechua, Pastaza (Kichwa)",Jíbaro,FEDIQUEP,Pastaza
-76.44707,-3.48839,Achuar Anatico,Principal,Achuar,Jíbaro,FAUFPE,Pastaza
-76.69932,-2.71283,Aimentsa,Principal,Achuar,Jíbaro,FAUFPE,Pastaza
-76.43355,-3.47484,Alianza Cristiana,Principal,"Quechua, Pastaza (Kichwa)",Quechua,FEDIQUEP,Pastaza
-76.4012,-2.90483,Andoas Viejo,Principal,"Quechua, Pastaza (Kichwa)",Quechua,FEDINAPA,Pastaza
-76.42471,-3.60918,Bolognesi,Principal,"Quechua, Pastaza (Kichwa)",Quechua,OMIDIH,Pastaza
-76.50496,-3.48031,Cocha Purahua,Principal,Achuar,Jíbaro,ORAIK,Pastaza
-76.43467,-3.08037,Huagramona,Principal,Achuar,Jíbaro,FAUFPE,Pastaza
-76.51845,-3.80996,Kushilla Anexo Santa María,Principal,Candoshi (Kandozi),Candoshi,ORAIK,Pastaza
-76.35772,-3.66736,Loboyacu,Principal,"Quechua, Pastaza (Kichwa)",Quechua,FEDIQUEP,Pastaza
-76.43367,-3.15826,Naranjal,Principal,Achuar,Jíbaro,ORAIK,Pastaza
-76.39089,-2.87285,Nueva Alianza de Capahuari,Principal,"Quechua, Pastaza (Kichwa)",Quechua,FEDINAPA,Pastaza
