lon,lat,nombre
-76.38132,-12.1137,Llambilla
-70.57161,-14.05922,Tupac Amaru
-77.11785,-9.35898,Gantu
-72.90526,-14.0354,La Union
-74.90036,-12.63497,Muquec Alto
-74.2793,-13.41074,Munaypata
-69.71424,-15.18569,Yarata Aquicuyo
-70.68771,-16.13968,Pachamayo
-70.23133,-14.82364,Layaccota
-77.4397,-9.81575,Virgen del Socorro
-69.80372,-15.11872,Quishuarani
-71.3783,-13.98527,Pitumarca y Anexo Huasapampa
-69.96993,-15.22701,Chucaripo
-72.97583,-13.96754,Chacoche
-71.753,-13.72991,"Huarcay
"
-76.56283,-10.58484,San Antonio de Pomayaros
-72.01972,-13.47882,Chinchaysuyo
-69.80554,-15.1428,Machacamarca
-77.54257,-7.96221,Jose de San Martin
-71.88968,-13.59654,Suncco
-71.92122,-13.6368,"Hurin - Sayac, Hanan - Sayac, Ccollana Ayllu"
-72.02457,-13.44869,Ccoricancha
-78.05504,-6.18051,Conila
-74.16605,-13.60136,Huahuapuquio
-73.93614,-13.52486,San Pedro de Tantar Ccantoyocc
-70.2083,-14.98694,Primer Chimpa Jilahuata
-77.64589,-7.41961,Bambamarca
-76.90311,-9.87684,Santa Rosa de Yaruwilca
-69.93588,-14.89357,Santiago de Bellavista
-72.24375,-14.69511,Urinsaya Picutani Yabina
-75.85901,-9.89557,Chaglla
-73.7181,-13.49962,San Miguel de Llimpe
-76.25916,-9.75861,Nueva LIberación de Huallanca
-76.53256,-10.45798,Huarautambo
-71.96885,-13.4854,Huayllarccocha
-78.67202,-6.62034,Lingan Pata Santos Solano del Coñor
-72.14228,-15.59637,Choco
-77.51186,-9.60924,Huamarin
-77.23415,-9.10493,Union Caninaco
-71.64983,-15.69652,Anansaya
-74.93547,-12.41925,Union Progreso
-77.52284,-8.83373,Juan Velasco Alvarado
-71.90314,-13.55847,Picol Orccompucyo
-70.04026,-14.44712,Anansaya
-76.73332,-11.63925,Anaica y Collo
-70.50436,-16.11499,Anchallani
-76.63382,-11.29485,Pasac
-70.36571,-14.58092,San Salvador de Sihuaruyo
-77.38814,-9.19451,Cordillera Blanca
-74.98041,-12.26739,Tapo
-70.75867,-13.69804,Incacancha Yanacocha
-69.83034,-16.21118,Pirco
-77.39951,-8.66921,Ocopon
-71.2676,-14.60315,"Huarcachape
"
-77.97865,-6.07973,Olto
-71.26884,-16.17215,Huayllacucho
-74.13324,-13.56943,Cochapata
-78.4096,-5.65975,Copallin
-73.96913,-13.67842,Santa Rosa de Soquia
-72.16326,-13.474,Yungaqui
-69.6569,-16.1191,Santa Maria
-69.5608,-15.98387,Sullcacatura
-70.3189,-15.59554,Quinsachata
-70.39257,-15.59128,Tancuaña
-77.93266,-5.9569,San Carlos
-77.57928,-6.14573,San Pedro de Yambajalca
-73.62883,-4.53554,San Antonio
-69.41849,-15.25478,Quellahuyo Pomaoca
-72.90953,-15.25863,Ankaro
-70.17359,-14.104,Coaza y Anexo: Achacire Taracocha
-69.78179,-16.01344,Molloco
-79.81621,-4.78686,Yerbas Buenas
-69.2327,-16.76654,Maycu Phujo
-73.37387,-13.77142,Sacclaya
-70.68553,-14.09779,Jorge Chavez
-71.44819,-14.37293,Ccollana Qquehue
-76.98725,-10.72663,Ascension del Señor de Pumahuain
-76.63716,-12.6081,Santa Cruz de Flores
-76.40402,-12.0871,Santa Ana
-75.05024,-11.62766,Talhuis
-76.54232,-10.49982,Villo
-71.91833,-13.50802,Ayarmaca y Pumamarca
-70.03836,-14.36569,Crucero
-72.04327,-13.70549,Maska
-71.47579,-13.96071,San Isidro de Occobamba Sur
-72.99436,-14.03152,Chapimarca
-75.91287,-12.2511,Piños
-73.48951,-13.75404,Contugna
-71.75334,-13.44589,Occoruro
-76.51494,-12.75627,Asia
-71.74261,-14.52219,Chilloroya
-71.93439,-15.58413,Colca Peral
-70.45354,-15.30794,Marno
-73.23046,-4.30557,El Chino
-75.24918,-12.3498,Chacapampa y Parcahuara
-76.24134,-12.05357,Yungalla Primo
-69.53852,-14.2014,Patambuco
-77.25666,-9.08996,Union Caninaco
-73.84649,-13.15765,Apucancha
-78.81704,-7.87277,Ñary
-73.09648,-3.85979,Unión Quebrada Aucayo
-77.72077,-9.75721,San Agustin de Almizcle
-77.71742,-7.48696,San Mateo de Mollepata
-71.68734,-15.64962,Ichupampa
-75.32601,-12.04961,Huayao
-69.1917,-16.76309,Perez
-71.93926,-13.61798,"Hurin - Sayac, Hanan - Sayac, Ccollana Ayllu"
-72.43225,-13.97598,Sorcco
-76.16982,-12.15828,Copara
-74.71726,-12.54731,Macho Era
-77.48103,-10.6294,Cochas
-69.22787,-16.82741,Kapia Pusuma
-74.1561,-13.17234,Santa Barbara
-77.61898,-10.33901,Colquioc
-70.35448,-14.60949,Quilca Viluyo
-74.25364,-13.08474,San Martin de Paraiso
-74.05152,-13.34223,Santa Barbara de Uchuymarca
-71.72179,-14.56376,Ccollana
-71.90707,-13.51205,"Ayamarca y Pumamarca
"
-73.44371,-14.77393,Achuani
-69.0475,-16.29948,Yanapata
-71.51958,-14.94954,Hanccoccahua o Manturcca
-77.39034,-8.60878,Cuzca
-71.60201,-13.96876,Manzanares
-74.76478,-13.08826,San Juan de Dios de Lircay
-69.70592,-15.91585,Socca Patjja
-69.64374,-16.17825,Simillaca
-70.69522,-13.86801,Chimboya
-70.44018,-14.73526,"Ticcocca
"
-71.17217,-16.18644,San Juan de Tarucani
-70.39264,-14.81391,Chuani San Antonio
-71.52304,-13.9619,Marcaconga
-77.60941,-9.19732,Atusparia
-72.2062,-14.9928,Orcopampa
-69.71606,-15.20611,Bajos Munaypa
-69.72681,-15.22429,Cacuña
-74.05776,-13.65135,Payahuanay
-76.62634,-10.52656,San Juan Baños de Rabi
-75.42676,-11.51744,Callas Huayanay
-70.08699,-15.60361,Collana Chillora
-75.04502,-7.15718,Alto Perillo
-71.64685,-13.43822,San Juan de Buenavista
-74.86011,-12.64054,Acoria
-70.12791,-14.89458,Collana
-72.37405,-15.49113,Andagua
-71.54836,-14.14828,Toccoccori
-70.35401,-14.7268,Villa Pampa
-75.20209,-12.77752,Orccobamba
-69.13558,-16.43234,Parcco
-69.09492,-16.4022,Illeca Molino
-76.52257,-9.71259,Defensor de Rondobamba
-69.06688,-16.43111,Isani
-74.78465,-11.75292,Antacalla
-69.64591,-14.48048,Puna Laqueque
-71.99859,-13.69571,Molle Molle
-76.28984,-9.77778,San Pedro de Choquecancha
-77.2791,-8.8536,San Juan Bautista de Pumpa
-73.95903,-13.90445,Tiquihua
-72.12632,-13.49053,Vallecito Suaray
-72.13853,-13.47633,Anansaya Urinsaya Ccollana
-69.98368,-15.01178,Puncuchupa
-70.20323,-15.39787,Kokan
-69.82001,-15.96691,Chamchilla Chusamarca Huilacaya Parccoccota
-71.26322,-13.9014,Pampachiri
-72.12275,-13.52355,Ccasacunca
-74.87465,-12.74538,Nueva Jerusalen de Chacarilla
-69.12557,-16.27483,Imicate
-71.48129,-14.47417,Anansaya
-76.88509,-9.6747,Inca Cahuide
-70.24643,-14.90374,Segundo Bajo Jurinsaya
-70.83563,-15.24982,Vilcamarca
-75.73076,-11.86662,Canchayllo
-70.23037,-15.37506,Chacas
-77.48087,-8.63315,Micaela Bastidas
-71.46227,-14.32836,Hampatura
-70.09274,-14.93087,Yajchata
-78.30505,-7.04341,Michiquillay
-70.14785,-14.89982,Macaya Piripirini
-70.42872,-16.34797,Calazaya
-71.63721,-13.46069,Ccotañe
-71.3548,-16.52814,Pocsi
-70.17732,-14.93963,Juan Velasco Alvarado de Parpuma Chico
-70.78431,-16.28294,Yalagua
-70.49485,-14.68126,Santa Cruz de Cochupujio Ñahuiña
-70.43046,-14.56853,Vilque Pitiquita
-71.52546,-14.34933,Chaupibamba
-69.74315,-15.93696,Totojira
-74.89409,-12.70898,Los Angeles de Ccarahuasa
-70.3065,-14.70627,Copacondori
-69.70447,-15.93285,Santa Rosa de Yanaque
-78.77281,-7.97804,Simbal
-78.13226,-9.22906,Juan Velasco Alvarado
-73.44012,-13.47655,Huampica
-70.08432,-14.81273,Nueva Esperanza
-70.13544,-15.12159,Llacharapi Grande
-74.20987,-12.95923,Puchcas
-74.68496,-12.63757,San Martin de Mayunmarca
-71.7934,-13.85,"Sanka
"
-71.69105,-13.64033,Salloc
-76.42513,-9.941,Tres de Mayo de Andas Chico
-69.60789,-16.18185,Quelcahueco
-69.08049,-16.3953,Camiraya Molino
-79.89885,-4.96241,San Andres de Culcas
-75.35222,-12.77578,Telepaccha
-77.56926,-7.90984,Señor de los Desamparados
-73.35623,-13.67481,Union Chumbao
-72.12208,-14.85026,Iñapata
-69.83957,-15.96977,Chicabotija
-77.70316,-6.31124,San Miguel de Soloco
-74.69962,-12.25183,Jatuspata
-77.92845,-9.20076,Santa Rosa
-71.99958,-13.60168,Huasampata
-71.60673,-14.51927,Anansaya
-72.25013,-13.48356,Yanama de Ayllo Mayo
-75.71362,-10.67337,Paucartambo
-76.80863,-9.2437,Tactabamba
-77.13302,-8.98537,Paras
-71.44706,-13.82936,Pata Sachac y Llacta Sachac
-76.77133,-9.79296,Sillapata
-77.1459,-9.42617,San Antonio - Quichuas
-70.39335,-14.73486,Anoravi
-79.72809,-4.95011,San Andres del Faique
-73.06037,-3.72455,General Marcial Merino
-72.23812,-3.50971,Dos Unidos
-79.53579,-4.59686,Chirinos Laque
-69.5971,-15.13143,Quejoni
-79.80206,-4.62501,Santa Rosa de Chonta
-70.87987,-16.52514,Matalaque
-74.2448,-14.60148,Challhualla
-71.17769,-14.45784,Ccollachape
-77.28124,-9.05472,San Pedro de Canchabamba
-77.92955,-7.8175,Huayllagual
-75.2676,-14.2152,San Andres de Quilcanto y San Nicolas de Pulpo
-74.22395,-12.90971,Santa Cruz de Pultunchara
-78.43304,-7.25505,Huancate Sumac Mollepata
-73.94879,-13.67585,Estancia Pata
-79.70244,-5.7752,San Jacinto de Tocto
-72.0966,-13.32978,Pacca Huaynaccolcca
-76.28223,-12.51836,Omas
-73.12295,-3.64557,Cabo Victor Pantoja Castillo
-71.9533,-13.4676,Queser Chico
-78.85899,-7.54437,Cascas y sus Anexos
-71.50768,-14.40099,Huinchiri
-71.68617,-13.95709,Huascabamba
-72.99294,-3.46005,Iquique
-72.39128,-13.44628,Pampaconga
-73.16566,-13.60966,Matapuquio
-70.85411,-16.18636,Matazo
-75.4853,-11.7153,Sacsa
-77.88169,-9.1487,Atahualpa
-77.60925,-8.24418,San Jose
-70.30532,-14.29271,Union Antauta
-74.26631,-12.66094,Vista Alegre
-72.77496,-13.11755,"Victor Raul Haya de la Torre de Ccolpa Grande Chaupimayo ""A"""
-74.37812,-13.12201,Tetemina
-71.091,-14.25986,Condorsencca
-76.07159,-9.78338,Nuevo Progreso de Taprag
-77.88315,-9.21574,Acoyo o Macrey Alto
-71.56737,-14.32693,Aucho
-73.89233,-13.83748,Upiray Pataccha
-72.09971,-13.04352,Ccachin
-77.08267,-9.73136,Tupac Amaru
-73.56004,-13.51644,Occepata
-74.82618,-12.87288,Santa Rosa de Pachacclla
-74.24294,-13.03753,Huayllapampa
-77.50628,-8.77745,Tupac Amaru
-71.80754,-13.48079,Huanca
-71.26875,-14.20275,Lari
-75.32338,-11.84072,Nueva Esperanza
-74.49087,-12.89318,Anccara
-72.27485,-13.47636,Katañaray
-75.46547,-11.75551,Huertas
-71.70161,-15.12004,Apacheta Rajada
-72.276,-13.46667,Katañaray
-71.653,-13.88526,Ccollpa
-73.65755,-13.35033,Jose Maria Arguedas
-76.21266,-9.92909,Inmaculada Concepción de Llicua Alta
-74.93808,-13.84794,Laramarca
-77.55138,-9.92411,Cotaparaco
-74.59673,-12.51979,San Juan de Chilca Pata
-71.80013,-13.34387,Pampallacta
-71.36266,-14.42563,Ccollana
-72.18668,-13.43912,Markjo
-71.5276,-13.43673,Concepcion de Pampaccocha
-77.48747,-10.26363,Huayllacayan
-73.24364,-13.61534,Manzanapata
-71.68002,-13.33123,Saturnino Huillca
-75.41477,-13.09054,Arma y Cotas
-78.52167,-7.17651,Calispuquio
-69.04061,-16.22526,Espiritu Santo
-75.57704,-12.94953,Mejorada
-72.01225,-14.16489,"Lacca - Lacca, Yanque, Parcobamba"
-70.1668,-14.40212,Aypaty Viscachani Livintira
-71.5557,-13.65525,Umuto
-71.1503,-16.47505,Salinas Moche
-70.47441,-14.61186,Santuario de Acllamayo
-69.48117,-16.2258,Cultural Inca Pucara Paque Paque
-72.06476,-13.34184,Nueva Luz de Huayllabamba
-75.31028,-13.34481,Sinto
-73.32675,-4.33298,San Juan de Yanayacu
-69.04611,-16.24268,Puerto Tapoje
-70.45922,-15.08835,Pucachupa Secsecani
-75.7916,-10.53454,Huachón
-70.04721,-14.75765,Pedro Vilcapaza de Checayani
-71.46032,-13.41424,Ccarpapampa
-77.30316,-8.68768,San Jose
-77.75268,-9.66077,Cajamarquilla
-74.84323,-11.82319,Yanabamba
-69.90081,-16.98836,Chichillapi
-77.70975,-8.42486,Quingao
-72.29815,-13.47788,Ccaccahuara
-69.17438,-16.60483,Jahuirja Mamanire
-69.113,-16.42935,Molino Chocopampa
-75.10072,-4.46369,Pandora
-75.83378,-12.78135,Catahuasi
-72.00472,-13.72151,Llaspay
-69.09761,-16.46177,Jachapampa
-73.11765,-3.53323,San Rafael
-78.01567,-6.14601,Trita
-72.0744,-13.0554,Rosaspata
-77.13565,-9.74445,La Republica
-72.0254,-13.03969,Choquecancha
-69.33341,-14.49376,Phoquera
-71.19573,-14.78329,Ccahuaya
-72.06608,-14.42072,Mellototora Colca Huayllapata
-69.10219,-16.4068,Molino Kapia
-70.35405,-15.0113,Llallahua Pacchapata
-69.14176,-16.29159,Acari
-74.87901,-12.63831,Yachacmarca Villa Victoria
-69.92862,-14.6282,Condorcanqui de Callatomasa
-79.28672,-5.30701,Tabaconas
-71.28039,-14.1632,Songoña
-72.96299,-4.14585,Constancia
-70.25174,-14.67794,Triunfo
-76.42167,-9.84854,Tres de Mayo de Huayllacayan
-72.29482,-13.46204,Circa Kcacya
-79.73389,-5.5766,San Jose de Hualcas
-75.56608,-11.38739,Tapo
-77.22188,-10.8725,Calpa
-70.43528,-14.01607,Catacancha
-72.02109,-14.03053,Cruz Pampa
-74.69814,-12.61293,Los Andes
-71.56676,-14.49996,Anansaya
-69.62116,-16.10686,Suquinapi
-76.79195,-9.60739,Pampas del Carmen
-71.93916,-14.49351,Tuntuma
-71.61745,-14.63912,Oqquebamba
-73.14816,-3.91767,Gran Peru
-72.07919,-14.31345,Huasca Urinsaya
-70.09262,-15.12839,Trapiche
-77.01417,-9.43892,Vichon
-72.04393,-13.51926,Poroy
-71.29986,-14.73535,Ccollana
-71.42517,-14.84534,Huarca
-71.33667,-14.18444,San Pedro de Cacha
-69.58671,-16.18479,Pantihueco
-77.22492,-8.87562,San Juan Bautista de Pumpa
-72.14853,-13.42486,Pancarhuaylla
-71.22269,-16.60781,Santa Rosa
-74.04516,-13.66094,Pariamarca
-71.23934,-13.99498,Ananiso
-76.24053,-10.27799,Añay
-72.34129,-13.48998,Ayllaca Accoraccay
-71.14736,-15.06408,Occoruro
-72.18207,-13.47145,Haparquilla Occoruro
-76.29015,-10.70868,Quiulacocha
-71.36144,-14.03532,Mukko
-74.1705,-13.17422,Niño Jesus de Ñeque
-72.42565,-13.40643,Sondorf
-75.23642,-11.50488,Uchubamba
-76.13084,-10.21161,Sacsahuanca
-79.68503,-4.84831,Santa Rosa
-77.40608,-8.90454,La Libertad
-72.66705,-3.35107,Huanana
-69.76742,-16.33429,Mayta Capac de Kollahuaya
-73.05862,-13.80029,Chalhuani
-74.68608,-12.87339,San Pablo de Occo
-74.98852,-12.79091,San Geronimo
-75.22064,-13.48326,Sacsaquero
-75.29737,-13.09117,Salcca Santa Ana
-73.4074,-4.4551,Jaldar
-73.31668,-3.62011,Unión Centro Fuerte Puerto Gen Gen
-70.00167,-15.10678,Rinconada
-71.9089,-13.88943,San Lorenzo
-75.62766,-13.14236,Tantara
-71.58525,-13.61914,"Cuyuni
"
-73.68611,-3.97468,Santa Maria
-74.62637,-12.34321,Pichiu
-71.50314,-13.8102,Cera Cera
-74.71855,-12.61831,San Antonio de Añaylla
-74.98357,-12.43723,Quintaojo
-77.60744,-9.31964,Siete Imperios
-77.57562,-9.51395,Santiago Antunez de Mayolo
-77.10581,-9.98804,Aquia
-77.48846,-10.20306,Yamor
-71.68227,-13.46809,Chinchayhuasi
-70.98622,-14.55616,Taipitunga
-74.8555,-12.83251,Virgen de Rosario de Mosoccancha
-71.83993,-14.50693,Ccollana
-72.11741,-14.46424,Ccoyo
-76.53871,-9.9843,Pacayhua
-77.59376,-9.82327,Mallqui
-77.67764,-8.54756,Santa Rosa de Ayaviña
-71.79947,-13.39326,Kuyo Grande
-77.48649,-8.62006,Micaela Bastidas
-80.73076,-4.65804,San Felipe Santiago de Cañas
-72.05693,-13.46024,Simataucca
-77.38676,-8.98202,Santa Rosa de Chucllush
-71.90144,-13.3484,Huanca Ayllo
-73.57716,-15.13227,Lacaya
-75.30713,-11.95078,Orcotuna
-78.09602,-5.94604,Dunia Chico
-70.29166,-14.78328,Chacocunca
-71.24933,-13.66892,Tinqui
-76.88149,-9.87468,Santa Rosa de Yaruwilca
-76.70246,-10.08419,Caran
-74.65731,-12.79351,Vista Alegre
-75.38687,-11.94136,Aco
-73.89756,-13.59232,San Antonio de Pirhuabamba
-75.60303,-11.65084,Tambo Paccha
-69.64447,-14.33155,Chaupi Ayllu
-72.23453,-13.64063,Anansaya
-72.06047,-14.23001,Charamuray
-76.25409,-10.8802,Vicco
-78.86247,-6.66861,Puchuden Yanayaco
-73.6815,-13.60835,Muñapucro
-71.43802,-3.97016,Alto Monte Israel
-72.07649,-13.58573,Ccorcca Ayllo
-73.60953,-13.46658,"Mozobamba ""B"""
-73.61718,-14.73406,Pauccaray
-77.22868,-9.11938,Union Caninaco
-71.76912,-13.73039,San Juan de Quihuares
-71.40591,-14.19214,Jilanaca
-71.49216,-14.28968,Hanccoyo
-73.24314,-14.98344,Huallhua
-72.43879,-14.61018,Pumallacta
-71.94567,-13.71308,Ayllo Pachicte o Mollebamba
-73.38725,-3.73027,Loboyacu
-74.83171,-12.90844,Antacancha Castilla
-72.29545,-15.22821,Sarpane
-72.28538,-13.45021,Circa Chaquilccasa
-73.28578,-15.22164,Pomacocha
-70.60766,-14.97275,Condormilla Bajo Central
-80.14532,-4.97435,Maria Angela Alvarado Zeta
-69.59782,-16.57481,San Juan de Chiuturi
-77.71914,-6.19513,Diosan
-73.4845,-15.18057,Chacaray
-78.48325,-5.5679,La Peca
-72.13571,-12.87602,San Jose de Colca
-72.07178,-13.89364,Callancha
-71.57279,-14.1363,Huaylluta y Surimana
-77.28366,-9.06315,San Pedro de Canchabamba
-76.13357,-9.75214,Nueva Libertad de Sogobamba
-71.28311,-14.47043,Chancarani Kcana
-80.10252,-4.78012,Mariano Melgar
-77.41707,-8.67336,Ocopon
-76.38555,-9.75795,San Miguel de Llacsa
-77.43892,-10.30742,Congas
-74.15571,-13.20194,Uchuypampa
-74.67986,-13.32488,Churia Rosaspampa
-74.02696,-13.16159,Huaychao
-76.8524,-10.17931,Queropalca
-70.77414,-14.39455,Cangalli Pichacani
-73.32786,-14.81472,Pucara
-73.54893,-3.84301,Yarina
-71.95273,-13.95515,Uray Ayllo
-75.28075,-12.01072,Sicaya
-70.77243,-14.6186,Juchuy Ayllu Canllicunca
-70.51676,-14.68982,Huayray Pata
-70.17115,-14.71813,Tupac Amaru II
-69.98134,-15.43805,Muni
-77.85767,-8.98369,Pachacutec
-77.54646,-9.38487,Tupac Yupanqui
-76.48341,-11.37839,Cullhuay
-75.05563,-13.9714,San Pedro de Ocobamba
-73.8346,-15.25444,Pullo
-76.86286,-11.64259,Puruchuco
-75.93754,-12.65247,Putinza
-76.85298,-10.90628,Puñun
-70.02616,-15.45241,Canchi
-71.43618,-14.68868,Sillota
-71.6366,-13.4218,Sayllapata
-71.72706,-14.13726,Antapallpa
-74.46341,-13.57595,Ayuta
-69.40772,-16.64675,Marca Ayllo
-73.39829,-13.46431,Huancas
-71.80966,-13.23784,Ttio
-71.31366,-14.77737,Chani Kanamarca
-77.43247,-10.11161,Ichoca
-77.19181,-10.70325,San Juan de Arinchay
-77.11564,-10.31546,Gorgorillo
-77.16127,-10.42709,Chamas
-70.4168,-15.8234,Humapalla
-70.88896,-16.16393,Carmen de Chaclaya
-79.7682,-6.8897,San Martin de Reque
-76.80237,-10.88686,Acain
-70.08161,-15.72872,Alianza Chale
-76.2661,-12.25376,Alloca
-79.67273,-5.00624,Pacaipampa
-79.59056,-4.87602,Aranza y Anexos
-72.98528,-15.63363,Arirahua
-76.3521,-11.85479,Barrio Bajo de Matucana
-77.75331,-10.77337,Barranca
-72.72076,-15.178,Cahuana
-75.50974,-13.2791,Cajamarca
-77.0537,-10.50862,Cajamarquilla
-76.7581,-9.90772,La Esperanza
-69.22845,-16.27785,Chatuma
-75.22499,-12.0706,Cajas Chico
-69.93841,-15.46566,Carabuco
-75.04898,-12.71555,Pachachaca
-76.16635,-10.66008,Pariamarca Quichas
-70.71297,-4.15493,San Pedro
-73.58299,-3.85652,Lagunas
-71.6678,-13.79095,Sullumayo
-73.28846,-3.77554,San Juan de Miraflores
-76.25743,-12.23749,Huancata
-77.4677,-10.17285,Raquia
-77.87559,-9.55191,Señor de los Milagros
-71.88585,-13.46597,Llaquepata
-76.24554,-12.17749,Sangallaya
-71.96927,-13.64247,Incacona Ayllo Chifia
-70.73351,-16.82917,Somoa
-74.25293,-13.13577,Huascahura
-71.23337,-14.66307,Alccasana
-76.54042,-9.77261,Jarpo Cuna de Chuscocha
-72.18508,-13.64685,Paucarcoto
-72.82018,-13.58898,Llañucancha
-72.16576,-13.47227,Anansaya Urinsaya Ccollana
-75.15732,-4.43954,Tres Fronteras
-78.26247,-6.85863,San Juan de Huangashanga
-70.25761,-14.10235,Tupac Amaru
-71.98377,-13.69438,Incacona Ayllo Chifia
-71.64767,-13.95216,"Pitumarca y Cabracancha
"
-69.98525,-14.89206,Hanajquia
-77.17134,-9.27678,Mituchaca
-76.23412,-9.76913,Tambogan
-71.9488,-13.33658,Llicllec
-74.57988,-12.34791,Huaranhuay
-69.52957,-16.20293,Cutine Capilla
-74.84897,-12.53001,3 de Mayo
-71.4672,-13.94828,Cangalli
-72.68489,-3.31007,Huanana
-71.85594,-13.73582,Anansaya Nihuacalla Masca
-71.71264,-13.5811,"Huambutio y Anexos Hhuayllapampa Huacarpay

"
-71.78901,-13.6706,Pucara de Ccolcaqui
-77.357,-8.65178,San Antonio de Taya
-74.82948,-4.5561,Nuevo San Juan
-78.66426,-7.5939,Chuquillanqui
-79.84743,-4.50983,Tupac Amaru de  Anchalay
-73.54373,-14.68764,Ccellopampa
-74.21588,-13.46033,Llunchicancha Ccehuarpuquio - Viscachayoc
-74.95439,-12.26612,Anta
-75.72513,-12.97176,Madean
-77.96847,-8.73851,Queralcoto
-74.13998,-13.30767,San Martin de Yanapiruro - Ichubamba
-78.52731,-8.07593,Candual Alto
-74.15499,-12.90774,Razuhuillca
-79.67193,-5.26723,San Martin de Pajonal
-76.55075,-11.36135,Huaros
-69.41998,-14.33895,Quiaca  Ayllu
-70.47302,-14.65885,Patabamba
-70.24171,-14.63707,Ichuravi
-70.43125,-15.32574,Ancorin Huaral Orcco
-76.94913,-10.90041,Ayaranga
-76.66718,-4.83015,Angamos
-73.50925,-2.35568,Porvenir de Inayuga
-71.92648,-13.55284,Ayamarca y Pumamarca
-70.59111,-4.08302,Nueva Jerusalen
-70.14296,-15.65748,Chijollani Chupa
-69.13223,-16.38028,Ccopani
-72.18613,-13.48248,Yungaqui
-69.10547,-16.42139,Molino Humacata
-72.77078,-13.84072,Pichiuca
-74.18211,-13.57539,Hualchancca
-75.03938,-12.61316,Nuevo Occoro
-71.69243,-13.48564,Ohay
-70.04321,-14.49905,Jila Cajamarca
-76.69343,-11.49437,San Jose
-69.26299,-16.29904,Sajo
-71.35012,-16.48774,Piaca
-73.61869,-14.82988,Huanca Huanca
-69.4747,-16.10445,Quety
-70.36173,-15.64304,Lizacia
-69.58981,-15.18571,Huancarani Soracota
-70.85595,-14.51495,Kunurana Alto
-69.65641,-15.01306,Sayhuani Pata Cruz
-70.07922,-14.39227,Potoni Cangalli
-70.43717,-14.74838,Caluyo Rosaspata Isla
-70.18369,-15.5072,Esquen y Anexo: Chaupiccacca
-69.84567,-15.22984,Yanaoco
-70.34866,-15.71069,Huatta y Anexos
-70.11229,-15.65924,Caracora Quispipata
-70.34037,-15.07245,Kojra
-70.35028,-15.0621,Huito Balsapata
-70.27183,-14.93792,Segundo Chimpa Jilahuata
-71.0489,-14.65007,Alto Collana Quilca
-70.10178,-15.67946,Chumpi Huaro Pampa
-70.23505,-14.85704,Bajo Jurinsaya
-78.49099,-8.17186,Miguel Grau
-77.61948,-9.70254,Tian Ayllu
-70.70425,-16.76705,Socoaya
-70.74184,-16.21075,Camata
-73.34725,-15.33007,Casiri
-70.1108,-15.69283,Ticani Pampa
-70.12973,-17.63734,Estique Pampa
-70.52268,-15.98373,Charamaya
-72.72252,-14.94645,Chincayllapa
-77.03942,-10.55945,Chucchi
-76.55466,-12.07933,Cochahuayco
-70.47156,-16.39976,Hirhuara
-77.03774,-11.11781,Huanangui
-72.32873,-15.13495,Huancarama
-78.14937,-9.35677,Huanchuy
-77.96704,-9.09717,Jose Carlos Mariategui de Chorrillos
-77.95477,-9.45294,La Esperanza de Calpoc
-70.32097,-16.17707,Laca Apacheta
-77.22153,-10.36172,Llipa
-69.43895,-14.83184,Mallcutira
-70.10907,-15.88165,Micaela Bastidas de Yanamocco
-69.78674,-16.09484,Mocaraya
-69.85347,-15.28685,Ramis
-77.20171,-10.20838,Roca
-75.29518,-13.48726,San Antonio de Cusicancha
-76.69904,-11.54595,San Lorenzo de Cochabamba
-78.32433,-7.75114,San Luis de Monte Carmelo
-77.57904,-9.59244,San Miguel de Purucuta
-76.53299,-11.98603,Santiago de Tuna
-79.81151,-4.6486,Sicacate
-77.79573,-8.93274,Sol de Oro de Huancarhuaz
-72.80028,-15.43697,Solimana
-70.65144,-16.02495,Tolapalca
-78.63326,-7.98823,Virgen de la Puerta de Salpo
-70.24017,-14.73351,Alta Gracia
-78.62634,-8.06424,El Triunfo de Shulgomo
-77.9183,-10.49296,Pararin
-77.10564,-10.16338,San Antonio de Quisipata
-80.03301,-4.53502,San Joaquin
-78.51529,-7.71523,Tupac Amaru II - Sacamaca
-72.0857,-15.53391,Ucuchachas
-75.15494,-13.97014,San Juan Bautista de Cordova
-80.07713,-5.0469,Cesar Vallejo de Palo Blanco
-79.8715,-4.78044,San Juan de Lagunas
-81.01468,-4.8744,Amotape
-69.17014,-16.54017,Chimo Alto Ayriguas
-69.68768,-16.16954,Chijichaya
-69.74958,-16.32265,San Carlos de Marca Kollu
-69.47542,-16.08819,"Chaullacamani  Churacutipa
"
-69.5099,-16.12313,Sacari Achacuni Titicachi
-70.29205,-15.64589,Collana
-70.16458,-15.47077,Huray Jaran
-70.15653,-15.54123,Collana
-69.55031,-15.98617,Choquetanca
-69.79705,-16.14809,Totorani Quenarire
-69.82969,-16.15547,Parapechuza
-69.64557,-16.05602,Conchaca
-70.13309,-15.98666,Chimu
-70.083,-15.91241,Jayllihuaya
-70.00287,-15.812,Uros Chulluni
-70.1288,-15.71777,Palcamayo
-69.88829,-15.53946,Isañura
-70.0012,-15.37173,Muni Grande
-70.02693,-15.33677,Jasana Grande
-70.41871,-15.37685,Canteria
-70.22477,-15.75871,Ullagachi
-70.32787,-15.59354,Huancollusco Rosario
-70.35578,-15.56172,Sacasco Miraflores
-70.38544,-14.84757,Chana
