lon,lat,nombre,etnia,poblacion,familias,rio
-74.42366,-11.43938,San Antonio de Sonomoro,Nomatsiguenga,513.0,89.0,Río Sonomoro
-77.65288,-4.11184,Guayabal,Huambisa (Wampis),0.0,0.0,Río Santiago
-74.41334,-11.86387,Mayni,Nomatsiguenga,65.0,12.0,Río Maguiruari
-78.22925,-5.12835,Wawaim,Aguaruna (Awajun),342.0,62.0,Río Tuntungos
-77.28961,-4.78338,Ugarte,Aguaruna (Awajun),234.0,45.0,Río Marañón
-73.57754,-10.78648,Huao,Piro (Yine),0.0,0.0,Río Urubamba
-73.94517,-10.76068,Santaniari,Asháninka,77.0,21.0,Río Unini
-73.48392,-12.81957,Manitinkiari,Machiguenga (Matsigenka),129.0,31.0,Río Apurimac
-73.09433,-10.96069,Bufeo Pozo,Piro (Yine),1500.0,300.0,Río Urubamba
-73.61025,-11.03634,Shevoja,Asháninka,0.0,0.0,Quebrada Shevoja
-73.81109,-10.64678,Tahuanty,Asháninka,0.0,0.0,Quebrada Chicosillo
-77.274,-3.94225,"Tipishca Cocha Anexos Caballito, Nazareth y Consuelo",Huambisa (Wampis),175.0,29.0,Río Morona
-77.87983,-4.22348,Yujagkim,Aguaruna (Awajun),304.0,55.0,Río Potoche
-74.00093,-10.53398,Boca Cocani,Asháninka,0.0,0.0,Río Ucayali
-78.32722,-5.2608,Wawas,Aguaruna (Awajun),972.0,164.0,Río Wawas
-78.05164,-4.67177,Yamakentza,Aguaruna (Awajun),73.0,17.0,Río Marañón
-76.38555,-2.87562,Nueva Alianza de Capahuari,"Quechua, Pastaza (Kichwa)",450.0,74.0,Quebrada Capahuari
-78.0234,-5.08808,Paantam Entsa,Aguaruna (Awajun),53.0,12.0,Río Cachiyacu
-76.95287,-5.08024,Barranquita y Anexos Buenos Aires y Aichiyacu,Chayahuita (Shawi),928.0,179.0,Quebrada Zapote
-74.47744,-0.52153,Puerto Veliz,"Quechua, No Especificado",99.0,32.0,No hay datos
-76.52798,-5.3153,Betel,Chayahuita (Shawi),0.0,54.0,Quebrada Supayacu
-78.27049,-4.47218,Cusu Pagata,Aguaruna (Awajun),0.0,0.0,Río Comaina
-75.81286,-5.51784,Esperanza de Yaracyacu,Cocama-Cocamilla (Kukama-Kukamiria),160.0,32.0,Quebrada Yuracyacu
-72.21374,-3.12709,Santa Lucia de Pro,Yagua,0.0,0.0,Río Ampiyacu
-75.66732,-4.51212,Juan Velasco Alvarado,Cocama-Cocamilla (Kukama-Kukamiria),131.0,27.0,Río Urituyacu
-71.35911,-12.58848,Palotoa Teparo,Machiguenga (Matsigenka),0.0,18.0,Río Palotoa
-78.19818,-4.41426,Paiza,Aguaruna (Awajun),0.0,0.0,Río Cenepa
-72.08182,-3.196,Nuevo Perú,Bora (Bóóráá),0.0,0.0,Río Yahuarcayacu
-76.65128,-5.5898,Palometayacu,Chayahuita (Shawi),75.0,9.0,Río Paranapura
-69.30678,-12.41053,Boca Pariamanu,Amahuaca,120.0,45.0,Río Las Piedras
-77.90604,-4.70764,Japaime - Escuela,Aguaruna (Awajun),556.0,120.0,Río Nieva
-72.23256,-3.421,Yanayacu,Yagua,151.0,23.0,Río Apayacu
-77.88062,-4.78006,Tunduza,Aguaruna (Awajun),1498.0,417.0,Río Nieva
-74.83646,-10.24482,Túpac Amaru,Asháninka,259.0,45.0,Quebrada Santoche
-77.85148,-4.66498,Peas,Aguaruna (Awajun),85.0,20.0,Río Nieva
-74.92464,-9.93514,Puerto Amistad,Amuesha (Yánesha),300.0,42.0,Río Pichis
-71.21165,-12.44683,Shipitiari,Machiguenga (Matsigenka),0.0,14.0,Río Alto Madre de Dios
-68.73328,-12.53296,Palma Real,Ese Eja,315.0,85.0,Río Madre de Dios
-74.07037,-12.21885,Shimpenchariato,Asháninka,0.0,0.0,Río Ene
-75.03469,-7.75981,Santa Ana,Shipibo-Conibo,480.0,90.0,Río Ucayali
-76.78846,-5.33981,Pistón Benavides,Chayahuita (Shawi),344.0,62.0,Quebrada Lamas Yacu
-75.64138,-5.01065,Puerto Auxilio,Cocama-Cocamilla (Kukama-Kukamiria),130.0,24.0,Río Marañón
-75.30075,-9.48417,Santa Martha,Cacataibo,475.0,100.0,Río Zungaro
-74.57312,-8.1951,Santa Lucia,Shipibo-Conibo,170.0,21.0,Río Ucayali
-76.40361,-6.06712,San Francisco Anexo Pijuayal,Chayahuita (Shawi),464.0,78.0,Río Pampayacu
-75.43875,-4.83347,Triunfo,Cocama-Cocamilla (Kukama-Kukamiria),90.0,20.0,Río Urituyacu
-76.50675,-5.78543,Bellavista,Chayahuita (Shawi),200.0,42.0,Río Cachiyacu
-71.89084,-3.30574,Betania,Bora (Bóóráá),80.0,15.0,Río Ampiyacu
-75.73374,-5.51375,Achual Tipishca,Cocama-Cocamilla (Kukama-Kukamiria),407.0,127.0,Lago Achual Tipishca
-77.93699,-5.12123,Cayamas,Aguaruna (Awajun),1068.0,152.0,Río Nieva
-70.61789,-12.53119,Boca Isiriwe,Harakmbut,0.0,12.0,Río Madre de Dios
-76.33115,-5.90834,San Antonio de Saniyacu,Chayahuita (Shawi),339.0,59.0,Quebrada Saniyacu
-77.90121,-4.55594,Canampa,Aguaruna (Awajun),435.0,80.0,Río Marañón
-75.22569,-9.01862,Sinchi Roca,Cacataibo,2476.0,399.0,Río San Alejandro
-76.68894,-5.70447,Olvido,Chayahuita (Shawi),702.0,140.0,Río Yanayacu
-71.91093,-3.31189,Boras de Pucaurquillo,Bora (Bóóráá),287.0,59.0,Río Ampiyacu
-76.32097,-5.74716,Barrancuyoc,Chayahuita (Shawi),0.0,0.0,Quebrada Barrancuyoc
-75.53215,-8.14779,La Cumbre,Shipibo-Conibo,165.0,30.0,Río Pisqui
-76.57147,-5.65923,Progreso,Chayahuita (Shawi),560.0,74.0,Río Yanayacu
-71.0412,-2.33758,Corbata,"Quechua, No Especificado",100.0,13.0,Río Putumayo
-78.54731,-4.51798,Tagkegip,Aguaruna (Awajun),125.0,20.0,Quebrada Muun Shamatak
-77.59926,-5.24264,Nueva Belice,Aguaruna (Awajun),0.0,19.0,Río Achiyacu
-77.88135,-5.09016,Dapikat Kajekui,Aguaruna (Awajun),121.0,31.0,Quebrada Uchicayamas
-76.44401,-5.55316,San Juan de Palometayacu y Anexo Junín,Chayahuita (Shawi),0.0,0.0,Quebrada Palometayacu
-72.16124,-3.21647,Betania,Bora (Bóóráá),0.0,0.0,Río Ampiyacu
-74.64277,-8.07018,Panaillo,Shipibo-Conibo,50.0,15.0,Quebrada Panaillo
-76.56653,-5.81766,Balsapuerto,Chayahuita (Shawi),160.0,25.0,Río Cachiyacu
-75.82824,-5.72861,Nueva Esperanza,Chayahuita (Shawi),75.0,15.0,Quebrada Shishinahua
-74.35955,-3.91013,Huacachina,"Quechua, No Especificado",51.0,12.0, 
-70.88145,-12.31821,Diamante,Piro (Yine),0.0,15.0,Río Alto Madre de Dios
-73.77053,-4.56729,Villa Buen Pastor,Cocama-Cocamilla (Kukama-Kukamiria),114.0,34.0,Río Marañón
-74.35304,-4.32275,Nueva York,"Quechua, No Especificado",139.0,50.0,Río Tigre
-76.54943,-5.76678,Nuevo Junín,Chayahuita (Shawi),539.0,103.0,Río Cachiyacu
-76.54386,-5.73581,Nuevo Mundo,Chayahuita (Shawi),0.0,0.0,Quebrada Mojarayacu
-74.64108,-5.81366,Capitán Clavero,Cocama-Cocamilla (Kukama-Kukamiria),53.0,25.0,Río Ucayali
-75.85489,-5.37752,Atahualpa,Cocama-Cocamilla (Kukama-Kukamiria),285.0,45.0,Lago Naranjal
-77.82705,-4.62847,Dequentei,Aguaruna (Awajun),54.0,15.0,Quebrada Numpatkeim
-73.16039,-9.25417,Alto Tamaya - Saweto,Ashéninka,90.0,30.0,Quebrada Putaya
-75.69195,-4.53547,Reforma,Cocama-Cocamilla (Kukama-Kukamiria),237.0,56.0,Río Urituyacu
-75.64862,-4.69964,Nuevo Progreso,Urarina,152.0,31.0,Río Urituyacu
-75.57785,-4.98564,Santa Isabel,Cocama-Cocamilla (Kukama-Kukamiria),110.0,20.0,Río Nucuray
-74.81034,-0.21017,Puerto Lupita,"Quechua, No Especificado",31.0,13.0, 
-74.42109,-4.0356,Las Malvinas,"Quechua, No Especificado",0.0,0.0, 
-76.67871,-5.39143,San Juan de Cotoyacu,Chayahuita (Shawi),0.0,0.0,Quebrada Cotoyacu
-74.47918,-8.48841,Nuevo Oriente de Chanajao,Shipibo-Conibo,0.0,20.0,No hay datos
-76.44021,-5.96867,Nuevo Tocache,Chayahuita (Shawi),123.0,23.0,Río Armanayacu
-70.86789,-12.24853,Isla de los Valles,Piro (Yine),0.0,13.0,No hay datos
-72.71399,-9.46048,Santa Rosa,Amahuaca,125.0,25.0,Río Yurua
-74.55659,-5.93522,Encanto Suica Caño,Cocama-Cocamilla (Kukama-Kukamiria),40.0,12.0,Río Ucayali
-75.57814,-5.02468,Nuevo San José,Cocama-Cocamilla (Kukama-Kukamiria),97.0,25.0,Río Marañón
-73.6288,-10.32011,Churinashi,Asháninka,300.0,51.0,Río Cohengua
-71.92199,-3.16169,Boras de Brillo Nuevo,Bora (Bóóráá),0.0,0.0,Río Yahuaryacu
-78.08973,-5.06219,Piitug,Aguaruna (Awajun),38.0,10.0,Quebrada Ambuja
-75.77683,-5.25693,Ocho de Octubre,Cocama-Cocamilla (Kukama-Kukamiria),296.0,62.0,Río Huallaga
-76.60789,-5.62538,Sabaloyacu,Chayahuita (Shawi),172.0,35.0,Río Paranapura
-76.32467,-6.02258,Las Amazonas Anexo Shapaja,Chayahuita (Shawi),530.0,72.0,Río Yanayacu
-71.57827,-12.8796,Santa Rosa de Huacaria,Machiguenga (Matsigenka),320.0,62.0,Río Huacaria
-74.63334,-3.63794,Nuevo Triunfo,"Quechua, No Especificado",18.0,5.0,Quebrada Pavayacu
-72.12307,-3.32455,Nuevo Porvenir,Huitoto,35.0,8.0,Río Ampiyacu
-74.89865,-9.34716,Tsirotzire,Asháninka,116.0,25.0,Quebrada San Pablo
-76.5745,-5.88417,Canoa Puerto,Chayahuita (Shawi),580.0,104.0,Río Cachiyacu
-78.02164,-4.99427,Duship,Aguaruna (Awajun),1305.0,202.0,Quebrada Ambuja
-76.5262,-5.71436,Nuevo Naranjal,Chayahuita (Shawi),0.0,0.0,Quebrada Mojarayacu
-73.83397,-5.57293,Villa Buen Jesús de Paz,Cocama-Cocamilla (Kukama-Kukamiria),35.0,8.0,Río Tapiche
-74.55219,-3.74561,Pueblo Joven Sargento Lores,"Quechua, No Especificado",116.0,45.0, 
-72.12897,-3.39694,Tierra Firme,Huitoto,0.0,0.0,Río Ampiyacu
-75.93324,-4.86031,Junín de Pavayacu,Cocama-Cocamilla (Kukama-Kukamiria),75.0,16.0,Quebrada Pavayacu
-75.22741,-0.11932,Tres Fronteras,"Quechua, No Especificado",166.0,45.0, 
-75.58038,-8.694,Santa Rosa,Shipibo-Conibo,0.0,0.0,Río Aguaytía
-71.33233,-2.4188,Pesquería,"Quechua, No Especificado",10.0,2.0,Lago Naranjo Mutun
-72.0595,-3.35682,Tierra Firme,Huitoto,84.0,18.0,Río Ampiyacu
-75.23624,-10.75059,Mayme,Amuesha (Yánesha),135.0,25.0,Río Colorado
-74.35269,-9.16564,Roya,Shipibo-Conibo,0.0,0.0,Cocha Tipishca
-76.39714,-5.73996,Moyobambillo,Chayahuita (Shawi),479.0,61.0,Río Paranapura
-78.14272,-4.56424,Tuutin,Aguaruna (Awajun),0.0,0.0,Río Cenepa
-76.73531,-5.5024,Nueva Vida y Anexos Gallinazo Yacu y Los Angeles,Chayahuita (Shawi),1345.0,337.0,Río Paranapura
-72.22135,-3.25929,Estirón del Cusco,Huitoto,0.0,0.0,Río Ampiyacu
-75.79178,-4.42263,Nueva Alianza,Cocama-Cocamilla (Kukama-Kukamiria),672.0,146.0,Río Urituyacu - Marañón
-76.00593,-4.79455,Nuevo Mundo de Pavayacu,Cocama-Cocamilla (Kukama-Kukamiria),696.0,140.0,Quebrada Pavayacu
-77.8664,-4.65325,Seasmi,Aguaruna (Awajun),954.0,148.0,Río Nieva
-76.59235,-5.79146,Monte Alegre,Chayahuita (Shawi),220.0,43.0,Río Caballitoyacu
-76.02567,-5.1387,Vista Alegre,Jebero (Shiwilu),105.0,25.0,Río Aipena
-75.998,-4.07777,San Juan de Abejaico,Cocama-Cocamilla (Kukama-Kukamiria),170.0,33.0,Río Urituyacu
-72.01331,-3.18363,Boras de Colonia,Bora (Bóóráá),62.0,12.0,Quebrada Zumún
-74.61616,-5.82329,Puerto Clavero,Cocama-Cocamilla (Kukama-Kukamiria),74.0,22.0,Río Ucayali
-76.461,-5.98422,Nuevo Uchiza,Chayahuita (Shawi),250.0,40.0,Río Yuracyacu
-74.48181,-3.76715,Nuevo Retiro,"Quechua, No Especificado",34.0,12.0, 
-76.45234,-5.85693,Santa Marta,Chayahuita (Shawi),165.0,44.0,Río Yanayacu
-77.87996,-3.93639,Aintam,Huambisa (Wampis),222.0,42.0,Quebrada Kashap
-76.35595,-5.68521,Nuevo Varadero,Chayahuita (Shawi),0.0,0.0,Quebrada Oculiza
-71.97661,-3.28035,Nuevo Perú,Bora (Bóóráá),76.0,13.0,Río Yahuarcayacu
-72.00751,-3.12386,Boras de Colonia,Bora (Bóóráá),0.0,0.0,Quebrada Zumún
-74.82261,-0.32969,Santa Rosa de Escalante,"Quechua, No Especificado",49.0,18.0, 
-76.3586,-5.86989,San Juan de Armanayacu,Chayahuita (Shawi),130.0,40.0,Río Armanayacu
-74.74901,-0.36109,Peneyta,"Quechua, No Especificado",52.0,11.0, 
-76.51977,-5.79849,Nuevo Barranquita,Chayahuita (Shawi),381.0,73.0,Río Cachiyacu
-77.29372,-3.03958,Yankuntich,Achuar,0.0,0.0,Quebrada Yankuntich
-74.45523,-4.12493,Piura,"Quechua, No Especificado",0.0,0.0,Río Tigre
-78.04912,-4.88035,Shawit,Aguaruna (Awajun),4634.0,997.0,Quebrada Chiangos
-75.70086,-4.57608,Cafetal,Cocama-Cocamilla (Kukama-Kukamiria),88.0,20.0,Río Urituyacu
-74.20956,-11.76816,Tres Unidos de Matereni,Nomatsiguenga,1381.0,263.0,Río Anapati
-74.42995,-9.1017,Puerto Grau,Shipibo-Conibo,0.0,0.0,Río Ucayali
-74.40687,-3.80971,Libertad,"Quechua, No Especificado",586.0,0.0, 
-77.96818,-5.17584,Awananch,Aguaruna (Awajun),0.0,34.0,Quebrada Yutuientsa
-69.20382,-12.45952,Puerto Arturo,"Quechua, No Especificado",200.0,39.0,Río Madre de Dios
-75.65494,-8.76242,Yamino,Cacataibo,172.0,45.0,Río Shamboyacu
-77.76511,-5.30515,Agkais,Aguaruna (Awajun),140.0,30.0,Río Nieva
-75.77295,-4.81967,Puerto Alegre,Cocama-Cocamilla (Kukama-Kukamiria),163.0,21.0,Río Nucuray
-76.84264,-5.25444,"Palmiche Anexo Zapote, Chacatan",Chayahuita (Shawi),1654.0,305.0,Río Sillay
-78.20941,-4.4546,Canga,Aguaruna (Awajun),0.0,0.0,Río Comaina
-74.64474,-5.97211,Bellavista,Cocama-Cocamilla (Kukama-Kukamiria),49.0,22.0,Río Ucayali
-76.50115,-5.73488,Nueva Esperanza,Chayahuita (Shawi),877.0,237.0,Río Cachiyacu
-76.78272,-5.09484,Pandora Anexo Sinchi Roca,Chayahuita (Shawi),337.0,68.0,Río Sillay
-71.99817,-3.34409,Nueva Esperanza,Ocaina,142.0,17.0,Río Yaguasyacu
-71.03152,-12.39481,Diamante,Piro (Yine),0.0,0.0,Río Alto Madre de Dios
-72.48568,-2.45727,Nuevo Porvenir,"Quechua, No Especificado",30.0,7.0,Río Putumayo
-76.73042,-5.66151,Soledad de Huitoyacu,Chayahuita (Shawi),715.0,143.0,Río Yanayacu
-69.82944,-11.04091,Bélgica,Machiguenga (Matsigenka),0.0,12.0,Río Acre
-72.15633,-3.35053,Nuevo Porvenir,Huitoto,0.0,0.0,Río Ampiyacu
-75.88807,-5.42904,Naranjal,Cocama-Cocamilla (Kukama-Kukamiria),125.0,38.0,Río Huallaga
-75.87854,-5.26868,Tamarate,Cocama-Cocamilla (Kukama-Kukamiria),483.0,89.0,Río Huallaga
-76.37857,-5.76491,Fray Martín,Chayahuita (Shawi),575.0,130.0,Río Paranapura
-71.45788,-2.36925,Puerto Franco,Yagua,86.0,25.0,Río Putumayo
-72.01469,-3.2248,Boras de Brillo Nuevo,Bora (Bóóráá),292.0,82.0,Río Yahuaryacu
-76.66738,-5.49768,Shipiru,Chayahuita (Shawi),0.0,0.0,Quebrada Palometayacu
-76.15715,-5.23593,San Antonio de Rumiyacu,Jebero (Shiwilu),200.0,34.0,Río Rumiyacu
-69.25438,-12.75655,Infierno,Ese Eja,0.0,80.0,Río Tambopata
-72.4312,-3.26935,Cuzco,Cocama-Cocamilla (Kukama-Kukamiria),122.0,26.0,Río Apayacu
-74.77663,-0.3365,Nuevo Peneya,"Quechua, No Especificado",67.0,22.0, 
-78.09999,-4.82278,Kuji,Aguaruna (Awajun),0.0,0.0,Quebrada Najaim
-74.76485,-10.91926,Waypancuni,Asháninka,86.0,18.0,Río Autiki
-73.77267,-5.30934,Cristo Redentor,Cocama-Cocamilla (Kukama-Kukamiria),92.0,21.0,Río Tapiche
-71.26967,-12.68876,Shintuya,Amarakaeri,0.0,30.0,Río Madre de Dios
-77.35728,-3.16952,Katira,Achuar,0.0,0.0,Quebrada Katira
-74.73177,-9.61773,Tres Hermanos del Sira,Asháninka,22.0,4.0,Río Chinchihuani
-76.49732,-5.6337,Maranatha,Chayahuita (Shawi),280.0,64.0,Río Paranapura
-76.40027,-5.70758,San Gabriel de Varadero,Chayahuita (Shawi),850.0,170.0,Río Paranapura
-71.2301,-2.39807,Betania,Huitoto,23.0,4.0,Río Caño Carabina
-77.14675,-5.33508,Santa Martha,Aguaruna (Awajun),829.0,130.0,Río Unguyacu
-70.65671,-3.43757,San José de Loreto Yacu,Yagua,163.0,28.0,Río Loreto Yacu
-76.37912,-5.88231,San Lorenzo de Armanayacu,Chayahuita (Shawi),207.0,44.0,Río Armanayacu
-77.03865,-5.23571,Santa María,Chayahuita (Shawi),1036.0,224.0,Río Cahuapanas
-78.39996,-4.53264,Yagku Entsa,Aguaruna (Awajun),124.0,22.0,Quebrada Ijigkim
-76.4025,-5.90016,Nuevo Progreso,Chayahuita (Shawi),466.0,74.0,Río Armanayacu
-78.04644,-4.80086,Majanu - Entsa,Aguaruna (Awajun),340.0,70.0,Quebrada Ajachim
-78.30944,-4.51216,Paantan Entsa,Aguaruna (Awajun),0.0,0.0,Río Canga
-76.50376,-5.90749,Nuevo Saramiriza,Chayahuita (Shawi),80.0,15.0,Quebrada Majamboyacu
-77.28897,-5.09634,Porvenir,Aguaruna (Awajun),950.0,156.0,Río Potro
-76.54186,-5.8783,Nueva Luz,Chayahuita (Shawi),182.0,35.0,Río Cachiyacu
-76.47475,-5.89779,San Pedro de Porotoyacu,Chayahuita (Shawi),248.0,40.0,Río Porotoyacu
-76.47431,-6.00395,Angaiza,Chayahuita (Shawi),300.0,30.0,Quebrada Yuracyacu
-76.49849,-5.61021,Nuevo Canaan,Chayahuita (Shawi),0.0,0.0,Quebrada Panan
-75.14904,-8.98856,Sinchi Roca,Cacataibo,0.0,0.0,Río San Alejandro
-70.24276,-2.76708,Santa Rosa de Cauchillo,Ticuna,110.0,24.0,Río Yagua
-71.91636,-3.28485,Boras de Pucaurquillo,Bora (Bóóráá),0.0,0.0,Río Ampiyacu
-77.80975,-5.14641,Tatankus,Aguaruna (Awajun),32.0,7.0,Río Nieva
-71.35387,-13.00276,Queros,Huachipaire,56.0,6.0,Río Queros
-75.97343,-5.15797,Nuevo San Francisco,Jebero (Shiwilu),100.0,12.0,Río Aipena
-75.80628,-4.92547,Nuevo Triunfo,Chayahuita (Shawi),260.0,55.0,Quebrada Shishinahua
-75.29697,-4.65629,San Antonio de Bancal,Urarina,120.0,20.0,Río Urituyacu
-76.44837,-5.67505,Irapay,Chayahuita (Shawi),128.0,27.0,Río Paranapura
-75.40675,-4.58012,Lupunayo,Cocama-Cocamilla (Kukama-Kukamiria),203.0,37.0,Río Urituyacu
-74.9611,-9.79377,Santa Isabel,Amuesha (Yánesha),234.0,44.0,Río Pachitea
-77.84255,-4.89353,Kayakusha,Aguaruna (Awajun),862.0,175.0,Quebrada Kigkis
-76.52623,-5.82273,Cachiyacu,Chayahuita (Shawi),121.0,28.0,Quebrada Pintuyaquillo
-70.11941,-2.81342,El Alamo,Yagua,220.0,45.0,Río Putumayo
-78.08474,-4.96004,Nujagkin,Aguaruna (Awajun),32.0,12.0,Río Chiangos
-71.86413,-3.30391,San José de Piri,Yagua,210.0,68.0,Río Ampiyacu
-76.42297,-6.03726,San Francisco Anexo Pijuayal,Chayahuita (Shawi),464.0,78.0,Río Pampayacu
-72.37133,-2.48269,Nuevo Perú y Anexo Nuevo Progreso,Yagua,92.0,22.0,Quebrada Andrea
-77.88173,-5.25838,Ugkum,Aguaruna (Awajun),250.0,43.0,Quebrada Numpatkeim
-77.76295,-3.53302,Soledad,Huambisa (Wampis),507.0,63.0,Río Santiago
-70.29862,-11.77592,Monte Salvado,Piro (Yine),0.0,0.0,No hay datos
-76.09975,-5.17687,San Francisco del Algodonal,Jebero (Shiwilu),187.0,20.0,Río Aipena
-75.86236,-4.23907,Pintuyacu,Cocama-Cocamilla (Kukama-Kukamiria),56.0,12.0,Río Urituyacu
-77.43627,-4.96662,Pachacutec,Aguaruna (Awajun),715.0,105.0,Río Aichiyacu
-71.55512,-2.30378,Bobona - Río Putumayo,"Quechua, No Especificado",23.0,6.0,Río Bobona
-71.96638,-3.30894,Huitotos del Estirón,Huitoto,0.0,0.0,Río Ampiyacu
-76.68988,-5.5547,Libertad,Chayahuita (Shawi),1320.0,230.0,Río Paranapura
-72.11877,-3.10884,Boras de Pucaurquillo,Bora (Bóóráá),0.0,0.0,Río Ampiyacu
-76.50394,-5.41984,Nuevo Antioquia,Chayahuita (Shawi),0.0,0.0,No hay datos
-75.85878,-4.79652,San Pedro del Estreno,Candoshi (Kandozi),25.0,5.0,Río Nucuray
-72.03059,-3.34788,Estirón del Cusco,Huitoto,172.0,39.0,Río Ampiyacu
-75.79762,-5.73108,San Pablo de la Cruz,Chayahuita (Shawi),170.0,20.0,Río Shishinahua
-76.09321,-4.68432,San Juan de Pavayacu,Cocama-Cocamilla (Kukama-Kukamiria),115.0,14.0,Quebrada Pavayacu
-76.84968,-5.35131,San Ramón de Sinar,Chayahuita (Shawi),924.0,161.0,Río Sillay
-78.10833,-4.55814,Wawaim,Aguaruna (Awajun),0.0,0.0,Río Cenepa
-74.99475,-10.61719,San Francisco de Alto Azupizu,Amuesha (Yánesha),36.0,8.0,Río Azupizu
-78.10299,-5.12079,Tamish Namak,Aguaruna (Awajun),140.0,25.0,Quebrada Tamish Nanak
-77.0805,-4.91834,Sake,Aguaruna (Awajun),0.0,0.0,Río Potro
-78.05269,-4.98416,Tsamash,Aguaruna (Awajun),30.0,12.0,Quebrada Ambuja
-76.17773,-4.57131,Nueva Creación,Cocama-Cocamilla (Kukama-Kukamiria),96.0,20.0,Quebrada Pavayacu
-74.27544,-11.9787,Shora de Alto Coriri,Asháninka,0.0,0.0,No hay datos
-75.27069,-4.72016,Guineal,Urarina,140.0,25.0,Río Urituyacu
-76.835,-5.44797,Chayahuita,Chayahuita (Shawi),880.0,160.0,Río Sillay - Lampiyacu
-74.35147,-3.96339,San Jorge,"Quechua, No Especificado",105.0,19.0,Río Tigre
-70.83214,-2.31516,Puerto Nuevo,"Quechua, No Especificado",52.0,9.0,Cocha Codo
-76.59885,-5.5145,Pucalpillo,Chayahuita (Shawi),955.0,171.0,Río Paranapura
-77.88058,-4.70646,Japaime - Quebrada,Aguaruna (Awajun),255.0,38.0,Río Nieva
-74.45113,-4.22399,Monte Verde,"Quechua, No Especificado",0.0,0.0,Río Tigre
-75.74748,-4.49453,San Enrique,Cocama-Cocamilla (Kukama-Kukamiria),137.0,29.0,Río Urituyacu
-72.29872,-3.37853,Sabalillo,Yagua,115.0,22.0,Río Apayacu
-72.30376,-3.11597,Huitotos de Pucaurquillo,Huitoto,0.0,0.0,Río Ampiyacu
-71.1516,-2.40449,Remanso,Huitoto,320.0,60.0,Río Putumayo
-75.71945,-5.74656,Nuevo Triunfo,Chayahuita (Shawi),260.0,55.0,Quebrada Shishinahua
-77.96985,-4.78033,Waisim,Aguaruna (Awajun),636.0,128.0,Río Chiangos
-74.37369,-3.8934,Nuevo Belgica,"Quechua, No Especificado",54.0,15.0, 
-76.51662,-5.86262,San Lorenzo,Chayahuita (Shawi),501.0,100.0,Río Cachiyacu
-76.43824,-5.91304,Nuevo Arica,Chayahuita (Shawi),163.0,39.0,Río Armanayacu
-76.98192,-5.4137,Caupan,Aguaruna (Awajun),1894.0,443.0,Río Cahuapanas
-76.68808,-5.425,Nueva Era,Chayahuita (Shawi),0.0,0.0,Quebrada Palometa
-76.69443,-5.62716,Loreto,Chayahuita (Shawi),300.0,50.0,Quebrada Sabaloyacu
-78.15286,-5.18592,Shimpuents - Bakants,Aguaruna (Awajun),738.0,152.0,Río Tuntungos
-72.25147,-3.18719,Huitotos del Estirón,Huitoto,0.0,0.0,Río Ampiyacu
-76.3481,-6.06747,Villa Hermoza Anexo Nueva Alianza,Chayahuita (Shawi),175.0,35.0,Quebrada Sabalo
-76.64897,-5.68439,Soledad,Chayahuita (Shawi),1522.0,373.0,Río Yanayacu
-78.15098,-5.14655,Umpunchig,Aguaruna (Awajun),0.0,0.0,Río Tuntungos
-71.99704,-3.27851,Puerto Isango,Ocaina,15.0,3.0,Río Yahuaryacu
-77.84587,-4.62702,Achuaga,Aguaruna (Awajun),300.0,72.0,Río Nieva
-76.36818,-5.7887,Oculiza,Chayahuita (Shawi),800.0,220.0,Río Paranapura
-72.75598,-2.44186,Puerto Aurora y Anexo Costa Azul,"Quechua, No Especificado",130.0,32.0,Río Pleto Cocha
-72.09757,-3.25679,Nueva Esperanza,Ocaina,0.0,0.0,Río Yaguasyacu
-76.43601,-5.46992,Antioquia,Chayahuita (Shawi),0.0,0.0,Quebrada Panan
-76.75341,-5.68583,San Antonio de Yanayacu,Chayahuita (Shawi),97.0,41.0,Quebrada Yanayacu
-71.94091,-3.29454,Huitotos de Pucaurquillo,Huitoto,0.0,0.0,Río Ampiyacu
-74.35783,-4.00226,Santa Rosa,"Quechua, No Especificado",0.0,0.0, 
-71.87507,-3.29501,Santa Lucia de Pro,Yagua,288.0,40.0,Río Ampiyacu
-76.46183,-5.8005,Churuyacu,Chayahuita (Shawi),0.0,0.0,Quebrada Yanayaquillo
-76.44324,-5.39528,Punchana Anexo Santa Rosa,Chayahuita (Shawi),138.0,50.0,Quebrada Choruyacu
-75.74483,-5.42049,Pampa Hermosa,Chamicuro,160.0,22.0,Lago Achual Tipishca
-74.66079,-5.9504,Condorcanqui,Cocama-Cocamilla (Kukama-Kukamiria),49.0,15.0,Río Ucayali
-71.96188,-3.3244,Huitotos del Estirón,Huitoto,93.0,18.0,Río Ampiyacu
-71.97424,-3.21431,Boras de Brillo Nuevo,Bora (Bóóráá),0.0,0.0,Río Yahuaryacu
-75.75747,-5.7314,San Francisco,Chayahuita (Shawi),86.0,24.0,Río Shishinahua
-77.93293,-4.91943,Chamikar,Aguaruna (Awajun),4331.0,952.0,Río Kinkis
-75.25511,-9.0195,Sinchi Roca II,Cacataibo,0.0,0.0,No hay datos
-72.78465,-3.20128,Yahuas de Basilio,Yagua,75.0,7.0,Río Napo
-71.9325,-3.32173,Huitotos de Pucaurquillo,Huitoto,270.0,49.0,Río Ampiyacu
